document_id,subject_str,subject_id,subject_type,predicate_org,predicate,object_str,object_id,object_type,text
26119615,silvester,Silvester,ORG,was born in,be bear in,tallinn,Tallinn,GPE,"Silvester was born in Tallinn , Estonia ."
1839695,westlake,Westlake,PERSON,becomes,become,darkman,Darkman,ORG,"As in the films , Westlake becomes Darkman , and seeks vengeance on Durant and his gang ."
323082,strzelecki,Strzelecki,ORG,was appointed,be appoint,agent,http://www.wikidata.org/entity/Q323336,Profession,"Strzelecki was appointed the main agent of the Association to superintend the distribution of supplies in County Sligo , County Mayo and County Donegal ."
5621658,doctorate,http://www.wikidata.org/entity/Q3033549,Doctoral Degree,is in,be in,food science,Food Science,ORG,He studied under Professor A M Pearson and completed a doctorate in Food Science in 1962 .
7170499,sir george ent,http://www.wikidata.org/entity/Q5539005,Person,became,become,fellow,http://www.wikidata.org/entity/Q10519151,Award,"On 25 June 1639 , Sir George Ent became a fellow of the Royal College of Physicians and remained a fellow for the duration of his life ."
64485992,zarvantsy,Zarvantsy,GPE,creator of,creator of,school,http://www.wikidata.org/entity/Q98399111,Language,"Zarvantsy , Vinnitsa district , Vinnitsa region , Ukraine — July 8 , 2007 , Kiev , Ukraine ) was a Soviet and Ukrainian scientist , Professor , Doctor of Technical Sciences , Honored Scientist of the UkrSSR , Major - General , founder of the theory of multichannel analysis , and creator of the scientific school on digital antenna arrays ( DAAs ) ."
12104,marconi,Marconi,ORG,went aboard with,go aboard with,reporter,http://www.wikidata.org/entity/Q11348441,Profession,"When "" Carpathia "" docked in New York , Marconi went aboard with a reporter from "" The New York Times "" to talk with Bride , the surviving operator ."
56181983,moncrieff,Moncrieff,ORG,later professing,later profess,registrar,http://www.wikidata.org/entity/Q58371759,Profession,"Between 1922 and 1934 , Moncrieff worked at various positions including the Middlesex Hospital in London and the Great Ormond Street Hospital also in London , starting initially as a resident and later professing to being a medical registrar ."
163036,richardson,Richardson,ORG,was nominated for,be nominate for,heiress,http://www.wikidata.org/entity/Q21849766,Profession,"Richardson was twice nominated for the Academy Award for Best Supporting Actor , first for "" The Heiress "" ( 1949 ) and again ( posthumously ) for his final film , "" "" ( 1984 ) ."
55693168,sawsan ali sharifi,Sawsan Ali Sharifi,PERSON,was born in,be bear in,baghdad,Baghdad,GPE,Sawsan Ali Sharifi was born in Baghdad in 1955 .
50987249,rogers,http://www.wikidata.org/entity/Q277766,Person,was born in,be bear in,oberlin,Oberlin,GPE,"Rogers was born in Oberlin , Ohio in 1950 ."
65963840,hilton,Hilton,ORG,is,be,author,http://www.wikidata.org/entity/Q36180,Profession,"Hilton is the second author of an Auckland University - based Liggins Institute study , published in 2017 , which exploited Apple 's preservation of used toilet paper from an art project in 1974 ."
60572520,baker,http://www.wikidata.org/entity/Q160131,Profession,received,receive,lifetime achievement award,http://www.wikidata.org/entity/Q105727509,Award,"In 1993 , Baker received the Lifetime Achievement Award from the American Public Health Association ."
86655,korolev,Korolev,WORK_OF_ART,is often compared as,be often compare as,architect,http://www.wikidata.org/entity/Q1340643,Profession,Korolev is often compared to Wernher von Braun as the leading architect of the Space Race .
69182555,washington university,Washington University,ORG,is in,be in,saint louis,Saint Louis,GPE,"Swamidass held appointment as an Instructor in the Department of Immunology and Pathology at Washington University in Saint Louis in 2010 , and was promoted to the position of Assistant Professor of Laboratory and Genomic Medicine in 2011 ."
21548062,haile,Haile,ORG,was born in,be bear in,addis ababa,Addis Ababa,GPE,"Haile was born in Addis Ababa , Ethiopia in 1966 ."
57074877,bolotin,Bolotin,PERSON,is,be,author,http://www.wikidata.org/entity/Q36180,Profession,Bolotin is the author over 350 published scientific papers including 25 monographs .
65615549,mariya borisovna borodaevskaya,http://www.wikidata.org/entity/Q15064648,Person,was,be,doctor,http://www.wikidata.org/entity/Q4618975,Award,"Mariya Borisovna Borodaevskaya , née Kessenikh ( 9 December 1911 , Tbilisi – 11 November 1994 , Moscow ) was a doctor of geological and mineralogical sciences , professor , specialist in gold and copper deposits ."
47497,doctor doom,Doctor Doom,PERSON,returning to,return to,latveria,Latveria,PERSON,"Returning to Latveria after being temporarily deposed , Doctor Doom abandons a scheme to wrest mystical secrets from Doctor Strange in order to oversee his land 's reconstruction ."
61049577,thailand,http://www.wikidata.org/entity/Q869,Country,worked as,work as,nih international career development program research associate,NIH International Career Development Program Research Associate,ORG,"In Bangkok , Thailand , Keusch worked as an NIH International Career Development Program Research Associate at the South East Asia Treaty Organization Research Laboratory ."
412961,kantrowitz,Kantrowitz,PERSON,was,be,american,American,NORP,"Arthur Robert Kantrowitz ( October 20 , 1913 – November 29 , 2008 ) was an American scientist , engineer , and educator ."
27281458,member,http://www.wikidata.org/entity/Q59820617,Award,was member of,be member of,parliament,Parliament,ORG,"A member of the Labour Party , he was Member of Parliament ( MP ) for Pontypridd from 2010 to 2019 ."
412419,captain britain,http://www.wikidata.org/entity/Q2405949,Person,series,series,pete wisdom,Pete Wisdom,WORK_OF_ART,"A new series , written by Paul Cornell and drawn by Leonard Kirk , features Captain Britain , Pete Wisdom , and other British superheroes working for MI : 13 ."
2361661,massey,Massey,PERSON,full president of,full president of,school,http://www.wikidata.org/entity/Q98399111,Language,"In 2010 , Massey entered a new phase of his career , accepting the role of interim president , and later as full president , of the School of the Art Institute of Chicago , a leading school of art and design ."
7732,xavier,Xavier,PERSON,confront,confront,vulcan,Vulcan,PRODUCT,"Xavier seeks to confront Vulcan before he can enact his vengeance against the Shi'ar empire , which killed Vulcan 's mother ."
31509,doctor doom,Doctor Doom,PERSON,keep,keep,banner,Banner,PERSON,"When Doctor Doom demands to keep Banner for his own purposes , the Hulk reneges on the deal and flees with Banner 's body , leaving his alter ego in the desert where he was created to ensure that Doctor Doom can not use Banner 's intellect ."
13973283,heimlich,Heimlich,LAW,married,marry,jane murray,Jane Murray,PERSON,"On June 4 , 1951 , Heimlich married Jane Murray , daughter of ballroom - dancing entrepreneur Arthur Murray ."
736,einstein,Einstein,PERSON,later contacted,later contact,leaders,http://www.wikidata.org/entity/Q978044,Profession,"Einstein later contacted leaders of other nations , including Turkey 's Prime Minister , İsmet İnönü , to whom he wrote in September 1933 requesting placement of unemployed German - Jewish scientists ."
7732,xavier,Xavier,PRODUCT,meet with,meet with,raven darkholm,Raven Darkholm,PERSON,Xavier and Magneto later meet with Raven Darkholm inside his sanctum .
7732,xavier,Xavier,PERSON,upgraded,upgrade,cerebro,Cerebro,PERSON,"Xavier is revealed to have upgraded Cerebro with the help of Forge , which is now able to copy and store the minds of mutants in a database ."
47943316,marron,Marron,PERSON,known as,know as,jelly bean lady,http://www.wikidata.org/entity/Q21140255,Person,"Marron became known as "" the Jelly Bean Lady "" after she used jelly beans to test magnetised mattress underlays , which the makers claimed could cure a range of health ailments ."
69280310,bronwell,Bronwell,PERSON,accepted,accept,position,http://www.wikidata.org/entity/Q11488158,Profession,Bronwell accepted a position as dean of the University of Connecticut School of Engineering and resigned from WPI in January 1962 .
33878702,tietjen,Tietjen,ORG,served as,serve as,director,http://www.wikidata.org/entity/Q5280518,Profession,Tietjen also served as a director of C - COR and SynQuest .
9581526,mulgan,Mulgan,PERSON,matriculated at,matriculate at,merton college,Merton College,ORG,"Mulgan was educated at the University of Auckland , and in 1960 matriculated at Merton College , Oxford ."
1839695,durant,Durant,PERSON,beat,beat,westlake,Westlake,FAC,"They search for the document , and Durant has his men kill Yakitito and beat Westlake , burning his hands and dipping his face in acid ."
69280310,bronwell,Bronwell,PERSON,took,take,office,http://www.wikidata.org/entity/Q7810129,Award,Bronwell was selected as the ninth president of Worcester Polytechnic Institute in fall 1954 and took office in February 1955 .
725931,raymond,Raymond,PERSON,studied in,study in,new york city,New York City,GPE,"Born in New York City , the son of Robert H. and Loretta Brown , Raymond studied at the Catholic University of America where he received a bachelor 's degree in 1948 and a Master of Arts degree in 1949 as a Basselin scholar ."
566081,company,Company,ORG,of,of,directors,http://www.wikidata.org/entity/Q5280518,Profession,"John J. Smith , one of the Company 's Directors , was appointed to confer with Hill , and later reported that the secret told to him by Hill "" offered great encouragement to the stockholders "" but did not divulge any further details ."
171133,north macedonia,North Macedonia,GPE,built school in,build school in,skopje,Skopje,GPE,"In Skopje , North Macedonia the Czechoslovak government built a school after a catastrophic 1963 earthquake and named it after Comenius ( Jan Amos Komenski in Macedonian ) ."
67576439,paiva,Paiva,PERSON,is,be,portuguese,Portuguese,NORP,"Teresa Paiva is a Portuguese somnologist , neurologist , academic and author ."
56181983,sir alan aird moncrieff,http://www.wikidata.org/entity/Q18526342,Person,was paediatrician at,be paediatrician at,university,http://www.wikidata.org/entity/Q917874,Language,"Sir Alan Aird Moncrieff , ( 9 October 1901 – 24 July 1971 ) was a British paediatrician and professor emeritus at University of London ."
4388709,daniel s. fisher,Daniel S. Fisher,PERSON,is professor of,be professor of,applied physics,Applied Physics,ORG,"Two of them are also theoretical physicists : Daniel S. Fisher is professor of Applied Physics at Stanford , while Matthew P. A. Fisher is professor of Physics at the University of California , Santa Barbara ."
59775635,stotland,Stotland,ORG,graduated,graduate,cum laude,http://www.wikidata.org/entity/Q6581478,Award,"Stotland completed a bachelor of arts and graduated "" cum laude "" in philosophy at Barnard College in 1991 ."
26950284,hopkirk,Hopkirk,PERSON,was elected,be elect,member,http://www.wikidata.org/entity/Q59820617,Award,"In 1972 , Hopkirk was elected an honorary member of the New Zealand Microbiological Society ."
53098450,i.n. koval,I.N. Koval,PERSON,is,be,member,http://www.wikidata.org/entity/Q59820617,Award,"I.N. Koval - founder of the Odessa International Studies Research School ( founder of the foreign affairs history school was Academic S.I. Appatov , Odessa ) ; As a specialist - expert in the field of international relations , I.N. Koval passed scientific training and conducted lectures at universities abroad : I.N. Koval is a member of international scientific societies and organizations : Under the scientific direction of I.N. Koval three doctoral , fifteen PhD thesis was defended ; more than 80 research papers was published in scientific journals of Ukraine , USA , Germany , Russia , the Czech Republic , Slovenia , Poland and Hungary ."
34476011,cotton,Cotton,ORG,received,receive,master,http://www.wikidata.org/entity/Q3297843,Award,Cotton received a bachelor 's degree in electrical engineering at Auburn University in 1980 and also received a Master of Science in electrical engineering from the Georgia Institute of Technology in 1983 .
50726669,rosen,Rosen,PERSON,married,marry,jerard hurwitz,Jerard Hurwitz,PERSON,"After the death of her husband in the early 1980s , Rosen married Jerard Hurwitz , a fellow American Cancer Society member and researcher at Memorial Sloan Kettering ."
720155,doctor manhattan,Doctor Manhattan,PERSON,changed history in,change history in,metaverse,Metaverse,PERSON,"Having changed history in the Metaverse , Doctor Manhattan created the New 52 Universe , and as he witnesses the first appearance of the New 52 Superman , he is confronted by Wally West of the Pre-Flashpoint Universe , who briefly escapes the Speed Force to warn him that he knows what Doctor Manhattan did and that the heroes of the DC Universe will stop him , before being dragged back into the Speed Force ."
26564527,doctor,http://www.wikidata.org/entity/Q4618975,Profession,accused of,accuse of,gallifrey,Gallifrey,PERSON,"Some while after this , the Doctor was captured by Marnal , one of the few surviving Gallifreyans , and accused of destroying Gallifrey ."
40817349,gerrard,Gerrard,PERSON,was born in,be bear in,nottingham,Nottingham,GPE,"Gerrard was born in Nottingham , Nottinghamshire , England , in 1967 ."
12104,marconi,Marconi,PERSON,was friend of,be friend of,charles van raalte,Charles van Raalte,PERSON,"Marconi was a friend of Charles van Raalte and his wife Florence , the owners of Brownsea Island ; and of Margherita , their daughter , and in 1904 he met her Irish friend , The Hon. Beatrice O'Brien ( 1882 – 1976 ) , a daughter of The 14th Baron Inchiquin ."
67055740,lawrence,Lawrence,PERSON,fellow with,fellow with,american society of clinical pathologists,American Society of Clinical Pathologists,ORG,Lawrence became a fellow with the newly formed American Society of Clinical Pathologists in 1927 .
65320438,catherine nakalembe,Catherine Nakalembe,PERSON,is,be,scientist,http://www.wikidata.org/entity/Q901,Profession,Catherine Nakalembe is an Ugandan remote sensing scientist and an associate research professor at the University of Maryland ( UMD ) in the Department of Geographical Sciences and the NASA Harvest Africa program Director .
25720007,butement,Butement,LAW,was assigned at,be assign at,bawdsey,Bawdsey,PERSON,"At Bawdsey , Butement was assigned to develop a Coastal Defence ( CD ) RDF system to be used for aiming anti-shipping and anti-aircraft guns ."
163036,directors,http://www.wikidata.org/entity/Q1162163,Profession,wished in,wish in,khartoum,Khartoum,GPE,"Occasionally his precision was greater than directors wished , as when , in "" Khartoum "" , he insisted on wearing a small black finger - stall because the real Gladstone had worn one following an injury ."
893845,sahara,Sahara,ORG,used,use,model,http://www.wikidata.org/entity/Q1630100,Profession,Sahara is said to have used the financial model of much older Peerless Group .
820137,faber,Faber,PERSON,met ignatius at,meet ignatius at,university,http://www.wikidata.org/entity/Q917874,Language,"At the university , Faber also met Ignatius of Loyola and became one of his associates ."
24488246,earth,Earth,LOC,has,have,batman,Batman,WORK_OF_ART,"While on the planet , Earth 's Batman discovers he has "" Superman - like "" powers through similar means of the Superman of his world ."
48197409,edmeades,Edmeades,PERSON,was appointed,be appoint,officer,http://www.wikidata.org/entity/Q61022630,Profession,"In the 2013 Queen 's Birthday Honours , Edmeades was appointed an Officer of the New Zealand Order of Merit , for services to agriculture ."
163036,ashcroft,Ashcroft,PERSON,company,company,gielgud,Gielgud,PERSON,"Peter Hall , having succeeded Olivier as director of the National Theatre , was determined to attract Ashcroft , Gielgud and Richardson into the company ."
7713110,saab automobile,Saab Automobile,ORG,used,use,griffin,Griffin,PRODUCT,Saab Automobile previously used the griffin in their logo .
1130,avicenna,Avicenna,PRODUCT,stayed briefly in,stay briefly in,gurgan,Gurgan,GPE,"Avicenna stayed briefly in Gurgan , reportedly serving Qabus ' son and successor Manuchihr ( ) and resided in the house of a patron ."
26564527,compassion,Compassion,ORG,dropped off,drop off,doctor,Doctor,ORG,"To give the Doctor time to recover and the TARDIS time to regenerate from the extensive damage it had suffered , Compassion dropped the Doctor off on Earth in the year 1889 ; she then delivered Fitz to 2001 , with the intent that he wait for the Doctor to catch up to him ."
7732,xavier,Xavier,PRODUCT,is contacted by,be contact by,cable,Cable,ORG,"Xavier is contacted by Cable , who lost the mutant newborn to the traitorous actions of Bishop , who in turn lost the child to the Marauders , and tells him that he is the only one who can help Cable save the future ."
7732,xavier,Xavier,PERSON,however was revealed,however be reveal,mystique,Mystique,PERSON,"However , this Xavier was revealed to be Mystique who Osborn found to impersonate Xavier in public ."
7732,professor x,Professor X,PERSON,convinces,convince,exodus,Exodus,PRODUCT,"During the "" Dark Reign "" storyline , Professor X convinces Exodus to disband the Acolytes ."
1283397,doctor,http://www.wikidata.org/entity/Q4618975,Profession,is incarnation of,be incarnation of,doctor,http://www.wikidata.org/entity/Q34358,Person,"The Third Doctor is an incarnation of the Doctor , the protagonist of the BBC science fiction television series "" Doctor Who "" ."
55498331,associate dean,Associate Dean,ORG,is in,be in,college of agriculture,College of Agriculture,ORG,"He is former director , Universal Institute of Technology , Hansi , Hisar , Associate Dean in College of Agriculture , Chaudhary Charan Singh Haryana Agricultural University ."
70631,bonpland,Bonpland,ORG,hurried to,hurry to,ecuador,http://www.wikidata.org/entity/Q736,Country,"Humboldt had hopes of connecting with the French sailing expedition of Baudin , now finally underway , so Bonpland and Humboldt hurried to Ecuador ."
36450041,d'auvergne,d'Auvergne,ORG,lost command with,lose command with,peace,http://www.wikidata.org/entity/Q8016704,Language,D'Auvergne lost the command of Jersey with the peace with France .
2784240,professor milo,http://www.wikidata.org/entity/Q12969652,Person,is seen at,be see at,arkham asylum,Arkham Asylum,WORK_OF_ART,Professor Milo is seen at Arkham Asylum where he leads Professor Pyg to an unpleasant fate .
1748995,tennant,Tennant,PERSON,has,have,doctor,Doctor,PERSON,"In a poll conducted by "" Radio Times "" in March 2007 , Tennant 's Doctor was named the "" coolest character on television "" ."
12547727,epstein,Epstein,PERSON,served as,serve as,director,http://www.wikidata.org/entity/Q2824523,Profession,"From 1987 to 2010 Epstein was a senior fellow at the Brookings Institution , and served as the director of the Center on Social and Economic Dynamics He taught computational and mathematical modeling at Princeton University and the Santa Fe Institute Summer School ."
24341445,charyk,Charyk,ORG,served as,serve as,president,http://www.wikidata.org/entity/Q61061,Award,"While at Comsat , Charyk served as President , CEO , and Chairman from 1963 to 1985 ."
62737100,del rosario,Del Rosario,PERSON,was,be,member,http://www.wikidata.org/entity/Q59820617,Award,"From 1954 to 1957 , del Rosario was an ex-officio member of the executive committee of the World Meteorological Organization ( WMO ) and was president of a regional association of the WMO , which included the Philippines , Australia , Indonesia , New Zealand among others ."
14573,gilbert,Gilbert,PERSON,short stories,short story,sullivan,Sullivan,PERSON,Many of his short stories mention or quote Gilbert and Sullivan .
