document_id,subject_str,subject_id,subject_type,predicate_org,predicate,object_str,object_id,object_type,text
9174111,protein,Proteins,Excipient,phosphorylated,phosphorylate,protein,Proteins,Excipient,"The proteins were electrophoresed using slab gel and two - dimensional electrophoresis , and phosphorylated proteins were visualized by autoradiography ."
8455479,cholesterol gallstones,MESH:D042882,Disease,are found in,be find in,ascorbic acid,CHEMBL196,Excipient,Cholesterol gallstones are frequently found in ascorbic acid - deficient guinea pigs .
12076856,albumin,CHEMBL1201451,Excipient,were,be,enzyme linked immunosorbent assay,MESH:D004797,LabMethod,"Albumin secretion and mRNA expression of thawed cells were measured by enzyme linked immunosorbent assay and Northern blotting , respectively , and the expression of hepatic functions was examined by immunoblotting ."
10661333,patients,9606,Species,is with,be with,medulloblastoma,MESH:D008527,Disease,PURPOSE : The purpose of this study was to compare three different techniques of delivering the posterior fossa boost in patients with medulloblastoma .
34506551,diseases,MESH:D004194,Disease,have,have,patients,9606,Species,The purpose of the study was to investigate whether demographic characteristics ( age and gender ) and non-communicable diseases ( Hypertension and Diabetes mellitus ) have a significant association with mortality in COVID - 19 patients .
21543588,influenza,MESH:D007251,Disease,also produced,also produce,h3n2,119210,Species,The adjuvanted nasal influenza vaccine also produced significant cross immunity to five other H3N2 influenza virus strains not present in the vaccine and produced sterile immunity after challenge with homologous live virus .
19556449,molecular cloning,MESH:D003001,LabMethod,showing,show,ramelteon,CHEMBL1218,Drug,Molecular cloning and pharmacological characterization of monkey MT1 and MT2 melatonin receptors showing high affinity for the agonist ramelteon .
29056600,child,MESH:D017563,Disease,'s disease is,'s disease be,child,9606,Species,International management platform for children 's interstitial lung disease ( chILD - EU ) .
33436326,ar,367,Gene,implications of are,implication of be,ar,367,Gene,"Promising clinical implications of plasma AR testing are measurement in earlier stages of prostate cancer , disease monitoring , and within the context of a multiplex biomarker strategy to improve treatment selection for CRPC patients ."
7922253,minoxidil,CHEMBL802,Drug,importantly is still relied on for,importantly be still rely on for,blood pressure,MESH:D001794,Method,"Importantly , minoxidil is still relied on for aggressive control of blood pressure in many patients with hypertensive nephrosclerosis ."
16338259,stenosis,MESH:D003251,Disease,is relatively common finding among,be relatively common finding among,patients,9606,Species,CONCLUSIONS : Renal artery stenosis is a relatively common finding among patients referred for coronary angiography .
3545653,renin,5972,Gene,were,be,injection,MESH:D007267,Method,Immediately after the Xenon injection renal vein renin elevations on the investigated side were observed in 9/11 patients .
7840575,cytosine,CHEMBL15913,Drug,prodrug with,prodrug with,therapeutic index,MESH:D000076162,Method,"1 - [ ( ( S ) -2-hydroxy-2-oxo-1,4,2-dioxaphosphorinan-5-yl ) methyl ] cytosine , an intracellular prodrug for ( S ) - 1 - ( 3 - hydroxy -2-phosphonylmethoxypropyl ) cytosine with improved therapeutic index in vivo ."
15176677,s,CHEMBL11298,Excipient,was partly determined by,be partly determine by,s,CHEMBL11298,Excipient,It was also surmised that intracellular localisation of p27Kip1 dominates its function and that its localisation was partly determined by its phosphorylation .
28486140,af4,4299,Gene,allow,allow,nc60,MESH:D037741,DosageForm,"Following a preliminary analysis by dynamic light scattering ( DLS ) , we optimized several AF4 separation methods to allow screening of these colloidal size classes of nC60 with high efficiency and resolution ."
34917281,incidence,MESH:D015994,Method,is in,be in,mps,MESH:D009083,Disease,"Our report provides further support for use of overnight video - EEG in the differential diagnosis of sleep - related disorders in MPS , yet true incidence of SHE in MPS patients remains unknown ."
935250,rats,10116,Species,showed,show,cyanosis,MESH:D003490,Disease,"Rats under ME anesthesia could be more easily operated , showed less cyanosis , and recovered better than those under pentobarbital ."
33432421,remimazolam,CHEMBL4297526,Drug,in conclusion is,in conclusion be,flumazenil,CHEMBL407,Drug,"Conclusion In addition to the short - acting anesthetic remimazolam , the presence of the antagonist flumazenil enabled complete recovery from anesthesia , without postoperative complications ."
34207975,sphingolipid,Sphingolipids,Excipient,is principally directed by,be principally direct by,sphingosine,CHEMBL67166,Drug,"Sphingolipid homeostasis is principally directed by sphingosine kinases ( SphKs ) , which synthesize S1P - a potent lipid mediator regulating cell fate and inflammatory response - making SphK / S1P signaling an essential pharmacological target ."
26564515,ct,MESH:D014054,Method,demonstrated 18f fdg uptake of,demonstrate 18f fdg uptake of,patients,9606,Species,"Of 4 patients receiving highly active antiretroviral therapy , PET / CT also demonstrated diffusely elevated 18F - FDG uptake in subcutaneous adipose tissue in two patients ."
22289277,patient,9606,Species,underwent,undergo,sunitinib,CHEMBL535,Drug,Our patient underwent systemic therapy with sunitinib and then consolidation with proton beam radiation to his symptomatic site .
11000523,prolactin,5617,Gene,shares,share,prolactin receptor,100401704,Gene,"The marmoset prolactin receptor shares a high sequence homology with the long - form human prolactin receptor , and both receptors bind hormones with comparable affinity and confer a similar intracellular response ."
29484909,propranolol,CHEMBL27,Drug,improved,improve,injury,MESH:D014947,Disease,"Additionally , propranolol significantly improved similar behavioural domains ( aggression and self - injury ) for those with acquired brain injury ."
24525590,docetaxel,CHEMBL3545252,Drug,was only treatment in,be only treatment in,prostate cancer,MESH:D011471,Disease,"In metastatic prostate cancer , docetaxel was the only treatment , until recently , shown to improve survival after the development of castration resistance ."
34001407,patients,9606,Species,is with,be with,om,MESH:D013280,Disease,OBJECTIVE : The aim of this study was to evaluate the effectiveness of cryotherapy on the prevention of oral mucositis ( OM ) and on the oral pH value in patients with multiple myeloma undergoing autologous stem cell transplantation .
12754,tocopherol,CHEMBL47,Excipient,caused increase,cause increase,hyperbaric oxygenation,MESH:D006931,Method,"Tocopherol deficiency caused a marked increase in lipid - peroxide formation as indicated by a corresponding increase in glutathione release under hyperbaric oxygenation , with a further enhancement when the tocopherol - deficient rats were also starved ."
26662649,patients,9606,Species,developed,develop,ns,MESH:D009404,Disease,Three patients developed pituitary insufficiency and two patients developed diabetes insipidus .
1860269,nephrotic syndrome,MESH:D009404,Disease,most frequent type of is,most frequent type of be,syndrome,MESH:D013577,Disease,"In children , the most frequent type of idiopathic nephrotic syndrome is the minimal - change nephrotic syndrome ( MCNS ) ."
20813702,azithromycin,CHEMBL529,Drug,produces,produce,mycoplasma pneumonia,MESH:D011019,Disease,CONCLUSION : Intermittent azithromycin administration produces better therapeutic effect against Mycoplasma pneumonia than continuous drug delivery in rats with less likeliness of inducing drug resistance .
16784142,heparin,CHEMBL1909300,Chemical,are rarely used due,be rarely use due,injectable,MESH:D007267,DosageForm,Heparin preparations are rarely used for long - term anticoagulant therapy due to the inevitable injectable form of administration .
23294230,cancer,MESH:D009369,Disease,is common endocrine malignancy with,be common endocrine malignancy with,cancer,MESH:D009369,Disease,"BACKGROUND : Thyroid cancer is the most common endocrine malignancy , with differentiated thyroid cancer ( DTC ) comprising ~ 93 % of all thyroid cancers ."
25243385,artemin,CHEMBL4297910,Drug,could promote,could promote,carcinoma,MESH:D002277,Disease,Conclusions Artemin could promote invasiveness and neurotrophic function of pancreatic adenocarcinoma in vivo and in vitro .
18059326,pon1,5444,Gene,raised,raise,pon1,18979,Gene,"KEY RESULTS : PON1 gene transfer raised total PON1 serum activity 13 - 15 fold during the 3 - week study period , without affecting hypercholesterolaemia or lesion size ."
33558665,patients,9606,Species,are asymptomatic from,be asymptomatic from,disease,MESH:D004194,Disease,"While patients with nmCRPC are generally asymptomatic from their disease , they are often older and have chronic comorbidities that require long - term concomitant medication ."
2375302,vitamin e,CHEMBL3989727,Excipient,mean intakes of were,mean intake of be,men,9606,Species,"Although mean intakes of vitamin E were close to the recommended dietary allowance for both men and women ( 9.6 and 7.0 mg / d , respectively ) , median intakes were considerably lower ( 7.3 and 5.4 mg / d ) ."
21168733,patients,9606,Species,is with,be with,hepatic encephalopathy,MESH:D006501,Disease,OBJECTIVE : To evaluate the efficacy and safety of rifaximin in addition to lactulose in improving hospitalization outcomes in patients with hepatic encephalopathy .
31198490,fip,7392,Gene,investigate,investigate,liver injury,MESH:D056486,Disease,The bioactive characteristics of Fip - lti1 and Fip - lti2 were compared to a well - known FIP ( LZ - 8 from Ganoderma lucidum ) to investigate the effect of Fip - lti1 and Fip - lti2 expression on concanavalin A - ( Con A - ) induced liver oxidative injury .
1568214,immunization,MESH:D007114,Method,aims at,aim at,tumor,MESH:D009369,Disease,Active specific immunization ( ASI ) using viable irradiated tumor cells admixed with Bacillus Calmette - Guerin also aims at induction of specific antitumor immunity .
29484909,propranolol,CHEMBL27,Drug,significantly improved,significantly improve,injury,MESH:D014947,Disease,"Additionally , propranolol significantly improved similar behavioural domains ( aggression and self - injury ) for those with acquired brain injury ."
30380537,toxicity,MESH:D064420,Disease,activity,activity,tomography,MESH:D014054,Method,"Effectiveness and safety were evaluated by antimicrobial activity , in vitro cell toxicity and non-invasive multi-photon tomography with fluorescence lifetime imaging ."
15575867,therapy,MESH:D013812,Method,has traditionally included,have traditionally include,patient,9606,Species,Therapy has traditionally included advice to the patient on diet and lifestyle management .
23900390,therapy,MESH:D013812,Method,being recommended despite,be recommend despite,therapy,MESH:D013812,Method,Intravenous iron therapy improves the exercise capacity in patients with systolic heart failure and iron deficiency and is currently being recommended for patients with persistent symptoms despite optimal medical and device therapy .
31107359,risks,MESH:D012306,Method,are three-fold higher on,be three-fold higher on,amlodipine,CHEMBL1491,Drug,"CONCLUSION : Although risks of peripheral edema are three-fold higher on amlodipine , up to one - third of edema cases on amlodipine might not be induced by amlodipine ."
33761919,hrt,MESH:D020249,Method,risk of,risk of,cardiovascular disease,MESH:D002318,Disease,"Our secondary objectives are to investigate whether HRT alters the risk of second cancers , cardiovascular disease , venous thromboembolism and all - cause mortality ."
21879376,patients,9606,Species,is with,be with,arthritis,MESH:D001168,Disease,"The series consisted of 34 ankylosing spondylitis ( AS ) patients ( 64 % ) , 23 patients with psoriatic arthritis ( 45.3 % ) , 15 patients with Juvenile onset AS ( 18.7 % ) , 2 patients with reactive arthritis ( 2.7 % ) , and one with inflammatory bowel disease - related arthritis ( 1.3 % ) ."
10848818,patients,9606,Species,is with,be with,disease,MESH:D004194,Disease,"Erythrocytes from patients with severe sickle cell disease on HU therapy ( n = 14 ) had significantly less adhesion to TSP ( 687 + / - 92 erythrocytes / mm2 , mean + / - SE ) than untreated patients with severe disease ( n = 18 , 1176 + / - 117 erythrocytes / mm2 , P = 0.003 ) ."
26097542,observation,MESH:D019370,Method,is with,be with,cartilage,MESH:D002357,Disease,Changes in the articular cartilage from the medial femoral condylar region of the knee were evaluated by gross observation and histological grading with the contents of cartilage matrix detected .
18724960,cardiomyopathy,MESH:D009202,Disease,is,be,coronary artery disease,MESH:D003324,Disease,Diabetic cardiomyopathy is the presence of myocardial dysfunction in the absence of coronary artery disease and hypertension .
29294112,testosterone,CHEMBL386630,Chemical,feeding of,feeding of,phytosterols,Phytosterols,Excipient,Feeding of phytosterols reduced testosterone production by modulating GnRH and GnIH expression in the brain and testes of male Japanese quail ( Coturnix coturnix japonica ) .
8044951,streptokinase,CHEMBL2108147,Drug,was administered in,be administer in,patients,9606,Species,"Intravenous streptokinase was administered in 81 patients , and 50 patients were treated without thrombolysis ."
25144559,a,MESH:D004452,Method,study,study,a,MESH:D004452,Method,CONCLUSION : This study showed good correlation and agreement between MPI gated SPECT and F - FDG gated PET with ERNV for LVEF calculation in CAD patients with severe LV dysfunction .
17886052,human,9606,Species,were,be,nps,MESH:D053758,DosageForm,Human alveolar epithelial cells ( A549 ) were exposed to various concentrations of NPs for 24 h .
27016581,oxt,5020,Gene,activation of,activation of,oxt,5020,Gene,"This study tests whether the release of OXT from PVN fibers in the DMNX is diminished with chronic intermittent hypoxia - hypercapnia ( CIH / H ) exposure , an animal model of OSA , and whether activation of PVN OXT neurons restores OXT release in the DMNX and prevents the hypertension resulting from CIH / H. To assess OXT release from PVN fibers , Chinese hamster ovarian ( CHO ) cells were engineered to be highly sensitive to OXT by stable expression of the human recombinant OXT receptor and the calcium indicator R - GECO1 ."
16469035,desmopressin,CHEMBL376685,Drug,marked decrease in,marked decrease in,children,9606,Species,"The mean duration of action of desmopressin at the lowest osmolality threshold level was 3.6 - 10.6 h , according to dose ; for the highest threshold , the values were 1.3 - 8.6 h. CONCLUSION : Desmopressin , as the oral lyophilisate , causes a marked decrease in urinary output in hydrated children with PNE ."
29098104,infection,MESH:D007239,Disease,is important source in,be important source in,late onset disease,MESH:D000067562,Disease,"On the other hand , nosocomial cross-infection is an important source of GBS in late onset disease ."
1739179,rat,10116,Species,is in,be in,rat,10116,Species,Comparative efficacy of topical hemostatic agents in a rat kidney model .
23473993,aprikalim,CHEMBL275459,Drug,reduces severity in,reduce severity in,ischemia,MESH:D007511,Disease,CONCLUSION : Aprikalim reduces the severity of spinal cord ischemic injury in a rabbit model of spinal cord ischemia .
17151129,clustering,MESH:D016000,Method,abrogation of,abrogation of,hbx,Proteins,Excipient,"Importantly , the abrogation of the dynein activity in HBx - expressing cells by microinjection of a neutralizing anti-dynein intermediate - chain antibody , dynamitin overexpression , or the addition of a dynein ATPase inhibitor significantly suppressed the mitochondrial clustering ."
28728182,medical records,MESH:D008499,Method,diagnosed with,diagnose with,endophthalmitis,MESH:D009877,Disease,"PATIENTS AND METHODS : In this noncomparative , retrospective case series , the medical records of patients diagnosed with endophthalmitis and retinal detachment from January 1991 through December 2014 at a tertiary eye care center in South India were reviewed ."
28764769,staining,MESH:D013194,LabMethod,revealed,reveal,loxl2,94352,Gene,"Finally , immunofluorescence staining revealed co-localization of LOXL2 with SOX9 in the nuclei of cells in the implants , decreased phospho - SMAD2 / 3 , and increased COL2A1 staining ."
24631654,lpr,14102,Gene,to administration is,to administration be,pde1 inhibitor,CHEMBL1428,Drug,"In good agreement with these findings , a single intravenous administration to MRL / lpr mice of nimodipine ( PDE1 inhibitor ) but not of EHNA ( PDE2 inhibitor ) was able to significantly lower peripheral hypercellularity ( P = 0.0401 ) , a characteristic feature of this strain of lupus - prone mice ."
27022414,np,MESH:D053758,DosageForm,lower efficiency than,lower efficiency than,np,MESH:D053758,DosageForm,"However , we surprisingly found that the ST - NP had a lower efficiency than the previously developed , marginally stable iTEP NP ( MS - NP ) in terms of promoting vaccine presentation and vaccine - induced CTL responses ."
24579662,tumor,MESH:D009369,Disease,was associated with,be associate with,vhl,MESH:D006623,Disease,Increased tumor burden was associated with partial deletions in the VHL gene ( p = 0.005 ) and male sex ( p = 0.002 ) .
30018967,cd,MESH:D003424,Disease,is with,be with,ifx,CHEMBL1201581,Drug,Conclusion : A low discontinuation rate was observed for steroid - dependent / refractory moderate to severe CD patients with IFX treatment .
18097595,h. pylori,210,Species,contributes in,contribute in,gastric cancer,MESH:D013274,Disease,We demonstrated for the first time that H. pylori infection contributes to Runx3 methylation in gastric cancer tissues .
11104627,patients,9606,Species,were treated as,be treat as,outpatient,9606,Species,"METHODS : Patients with recurrent epithelial ovary , tubal , or peritoneal carcinoma were treated with escalating doses of topotecan beginning at 2.50 mg / m ( 2 ) as an outpatient days 1 - 3 q 21 days ."
27078869,tempol,CHEMBL607023,Drug,may improve,may improve,nitrite,Nitrite,Chemical,"Moreover , while tempol may improve the vascular responses to nitrite , antihypertensive responses are not affected ."
10992046,assay,FIDXLM1,LabMethod,was optimized for,be optimize for,hts,MESH:D057166,LabMethod,"The luciferase reporter gene assay , which allows easy nonradioactive luminescence detection of mGluR7 activity , was optimized for its application in automated HTS ."
19542477,men,9606,Species,is in,be in,copd,MESH:D029424,Disease,OBJECTIVES : To undertake a comprehensive assessment of vascular function in patients with COPD and healthy control subjects matched for smoking history .
