document_id,subject_str,subject_id,subject_type,predicate_org,predicate,object_str,object_id,object_type,text
1397,oecd,OECD,ORG,by,by,development assistance committee,Development Assistance Committee,ORG,"Within this process the Global Partnership for Effective Development Cooperation , led by the OECD 's Development Assistance Committee , and the United Nations Development Cooperation Forum have become two sites on the battlefield on which the borders of international development are being redrawn ."
8487,conflicts,Q185407,War,is in,be in,northern ireland,Northern Ireland,GPE,"Using the conflicts in Northern Ireland and the southern Philippine region of Mindanao as illustrations , the article argues that the legitimation of ' terrorist ' groups through talks can be a means to transform a conflict away from violence , while complexity may in fact open up new possibilities for engagement ."
446,labor,Labor,ORG,struggles in,struggle in,nhl,NHL,ORG,-- Labor relations in baseball : labor war and peace in the national pastime -- The National Football League : victory through the legal system -- NBA : the rise and fall of the NBPA -- Labor struggles in the NHL : the rise and fall of the NHLPA -- The inevitability of conflict ?
1450,lake challa,Lake Challa,LOC,lake in,lake in,equatorial east africa,equatorial East Africa,LOC,"We studied the distribution of long - chain alkenes ( n - C23 to n - C31 ) in well - dated sediments from Lake Challa , a deep crater lake near Mt. Kilimanjaro in equatorial East Africa , to reveal signatures of palaeo - environmental and palaeo - climatic changes affecting the production of these compounds during the last 25 kyr ."
5665,hamas,Hamas,ORG,is in,be in,gaza,Gaza,GPE,"Based on Sara Roy 's extensive fieldwork in the Gaza Strip and West Bank during the critical period of the Oslo peace process , Hamas and Civil Society in Gaza shows how the social service activities sponsored by the Islamist group emphasized not political violence but rather community development and civic restoration ."
57,svg pci,SVG PCI,ORG,associated with,associate with,bms,BMS,ORG,"We retrospectively studied 388 consecutive patients admitted to our centre for SVG PCI to assess mortality and MACE outcomes ( defined as composite endpoint of all - death , stroke , myocardial infarction , stent thrombosis and target lesion ( TLR ) / vessel ( TVR ) revascularisation ) associated with BMS and DES use ."
7673,tibet,Tibet,GPE,is sensitive issue between,be sensitive issue between,india,India,GPE,"Since the presence of Dalai Lama in India , Tibet is a very sensitive issue between India and China ."
8221,municipal elections,Q15966540,Election,is in,be in,canada,Canada,GPE,"Abstract.As compared with federal and provincial elections , municipal elections in Canada present voters with challenges of informational quantity and quality ."
2441,currency boards,Currency Boards,ORG,is in,be in,retrospect,Retrospect,ORG,"The authors of Currency Boards in Retrospect and Prospect take a balanced look at the effects of currency board regimes on inflation , output growth , and macroeconomic performance more generally ."
4555,bilateral investment treaties,Bilateral Investment Treaties,LAW,limited,limit,states,States,GPE,"South Africas new policy was introduced in the wake of various concerns that have been raised against the investment law regime , specifically with regard to the way in which earlier Bilateral Investment Treaties limited a States right to regulate , which could , in turn , negatively impact on a States right to development ."
1671,conditions,Q4230506,Coup,is in,be in,philippines,Philippines,GPE,"Investigation of conditions in the Philippines : report of Senator Kenneth McKeller as a member of the special committee appointed June 16 , 1934 , to investigate conditions in the Philippines / presented by Mr. McKellar ."
2434,kim philby,Kim Philby,PERSON,is perhaps traitor ingenious charming and deceitful in,be perhaps traitor ingenious charming and deceitful in,british history,British History,ORG,"Kim Philby is perhaps the most notorious traitor in British History and the archetypal spy : ingenious , charming and deceitful ."
455,menzian,Menzian,NORP,have,have,gortonian,Gortonian,NORP,"Those visions -- which we have labelled Menzian , Gortonian and disarmer -- compete on four grounds : the role that nuclear weapons play in international order ; the doctrine of deterrence ; the importance of arms control ; and the relevance of nuclear weapons to Australia 's specific needs ."
5437,uk,UK,GPE,have experienced increases in,have experience increase in,recent years,recent years,DATE,The UK and Germany have experienced significant increases in immigration in recent years and this study uses longitudinal data from both countries to examine whether immigrants differ in their use of health services than native born individuals on arrival and over time .
8065,russia,Russia,GPE,in,in,far east,Far East,LOC,"- S. 28 - 29 Abelsky , P. : An exaggerated invasion : Chinese influence in Russia 's Far East is growing , but the dangers are overplayed ."
5424,gobi,Gobi,LOC,encroachment,encroachment,taklimakan,Taklimakan,ORG,"The Asian Development Bank estimated that in 2006 the livelihoods of 400 million people are threatened by the encroachment of the three largest deserts , the Gobi , Taklimakan and Kumtag ."
50,alderman edward marston,Alderman Edward Marston,PERSON,leader of,leader of,leicester city council,Leicester City Council,ORG,"local organiser on resettlement board ; and Alderman Edward Marston , leader of Leicester City Council ."
2602,hume,Hume,PERSON,throughout,throughout,history,History,WORK_OF_ART,"With this in mind , the idiosyncratic review of English literature scattered throughout Hume 's History can be seen in its proper light ."
6832,bank,Bank,ORG,has had development portfolio in,have have development portfolio in,peru,Peru,GPE,The Bank has had an active human development portfolio in Peru since 1990 .
3408,iraqis,Iraqis,NORP,are marching into,be march into,civil war,Q188972,War,Iraqis are marching with open eyes into civil war .
7478,uk,UK,GPE,relations with,relation with,yugoslavia,Yugoslavia,GPE,"In the UK , lobbying activities were successful for various reasons : the UK traditionally had good relations with Yugoslavia ( and especially Serbia ) irrespective of the ideological position within either the UK or Yugoslavia / Serbia ."
485,deuteronomy,Deuteronomy,WORK_OF_ART,is in,be in,dialogue,DIALOGUE,GPE,LAW AND THE RUINING OF THE LAND : DEUTERONOMY AND JEREMIAH IN DIALOGUE .
9790,china,China,GPE,has,have,west,West,LOC,"It does so by localizing ethnic minorities in one region , China 's West , and by characterizing them in a derogatory fashion ."
705,germany,Germany,GPE,study,study,ghana,Ghana,GPE,"This study examines Germany and Ghana from developed and developing world , as leading countries that have established a pro-active RE regime ."
5391,poland,Poland,GPE,hold,hold,free elections,Q16837722,Election,"Gained territory from Germany giving Stalin what he wanted ( territorially ) thus allowing Poland to hold "" free elections "" with a more democratic government ."
7626,le,LE,ORG,europe,europe,hly,HLY,PRODUCT,"Generally , Eastern Europe has the lowest LE , HLY , and LEGPH ."
9450,carm,CArm,ORG,received only,receive only,pa,PA,ORG,"The intervention ( IArm ) included nutrition classes for children , mothers , and teachers and physical activity ( PA ) classes for children ; the control ( CArm ) received PA only ."
7771,protestants,Protestants,NORP,far are trusted by,far be trust by,catholics,Catholics,NORP,"It explores how far Protestants are trusted by Catholics not to victimise , and whether there may be some that do not feel they have benefited from political change in Northern Ireland and may still see themselves as victims ."
5978,act,Act,LAW,was renamed,be rename,act,Act,ORG,As well the Act was renamed the Lobbying Act .
4589,japan,Japan,GPE,other utilized,other utilize,taiwan,Taiwan,GPE,"Other than still using Hong Kong as a trans - shipping point to connect with the world , Japan utilized Taiwan as a trans - shipping point to sell Japanese products to South China , and Taiwan 's tea was sold directly to Southeast Asia rather than going through Hong Kong ."
7112,diderot,Diderot,PERSON,has,have,tahitians,Tahitians,NORP,This essay reconstructs how and why Diderot 's Tahitians make promiscuity public policy and why Diderot makes miscegenation central to his views on how to improve colonialism morally and politically .
3408,iraq,Iraq,GPE,against,against,shia,Shia,NORP,They have openly declared their intention to ignite civil war by committing gruesome acts of mass murder targeted against Iraq 's Shia .
9012,indonesia,Indonesia,GPE,inhabit,inhabit,jambi,Jambi,GPE,"Kerinci society is indigenous tribe Indonesia inhabit Kerinci District , Jambi ."
6455,kem ley,Kem Ley,PERSON,performed in,perform in,local elections,Q15966540,Election,The Grassroots Democratic Party that Kem Ley was involved in setting up commands next to no popular allegiance and performed poorly both in local elections in 2017 and national elections 2018 .
5978,lobbying disclosure act,Lobbying Disclosure Act,LAW,was preceded by,be precede by,federal regulation of lobbying act,Federal Regulation of Lobbying Act,LAW,The Lobbying Disclosure Act of 1995 was preceded by the Federal Regulation of Lobbying Act of 1946 which required third party lobbyists attempting to influence the passage or defeat of legislation by Congress to register with the House of Representatives and the Senate .
8306,chaldeans,Chaldeans,NORP,single religious minority,single religious minority,assyrians,Assyrians,NORP,"For political reasons , the various Iraqi regimes indiscriminately lumped Chaldeans and Assyrians together as a single "" religious minority "" during the bulk of the twentieth century ."
8306,chaldeans,Chaldeans,NORP,religious minority,religious minority,assyrians,Assyrians,NORP,"For political reasons , the various Iraqi regimes indiscriminately lumped Chaldeans and Assyrians together as a single "" religious minority "" during the bulk of the twentieth century ."
2302,sanmao,Sanmao,GPE,is icon at_time,be icon at_time,today,today,DATE,"After years of wars and dramatic political changes , Sanmao is still a recognizable visual icon in China today , and his lasting popularity makes him an interesting case - study for understanding the development of cartoon art and the political deployment of the image of the ' child ' in China over the twentieth century ."
4530,sue vice,Sue Vice,PERSON,representing,represent,holocaust,Holocaust,FAC,"Sue Vice Representing the Holocaust ( London and Portland , OR : Vallentine Mitchell Publishers ) , 280 pp. , 17.50 ( pb ) , 42.50 ( hb ) , ISBN 0853034966 ."
7790,fcv,FCV,ORG,hhp,hhp,pec,PEC,ORG,"HHP completely inactivated FCV , MNV , and PEC at 300 MPa , and TuV at 600 MPa , while AiV was completely resistant to HHP up to 800 MPa ."
9770,frank a. guridy,Frank A. Guridy,PERSON,u at,u at,austin,Austin,GPE,"Contributors : Anastasia Curwood , Vanderbilt U ; Frank A. Guridy , U of Texas at Austin ; Claudrena Harold , U of Virginia ; Jeannette Eileen Jones , U of Nebraska - Lincoln ; Andrew W. Kahrl , Marquette U ; Shannon King , College of Wooster ; Charlie Lester ; Thabiti Lewis , Washington State U , Vancouver ; Treva Lindsey , U of Missouri - Columbia ; David Luis - Brown , Claremont Graduate U ; Emily Lutenski , Saint Louis U ; Mark Anthony Neal , Duke U ; Yuichiro Onishi , U of Minnesota , Twin Cities ; Theresa Runstedtler , U at Buffalo ( SUNY ) ; T. Denean Sharpley - Whiting , Vanderbilt U ; Michelle Stephens , Rutgers U , New Brunswick ; Jennifer M. Wilks , U of Texas at Austin ; Chad Williams , Brandeis U. "" --"
6382,mubarak,Mubarak,PERSON,compelled by,compel by,us,US,GPE,"But Mubarak will only concede to such changes if compelled by the US , whose current administration shows no sign of doing so ."
6511,wood,Wood,PERSON,moved to,move to,san francisco,San Francisco,GPE,"In 1980 , Wood moved to San Francisco for art school and to join the thriving gay organization , the Sisters of Perpetual Indulgence ."
9936,wood,Wood,PERSON,moved to,move to,san francisco,San Francisco,GPE,"In 1980 , Wood moved to San Francisco for art school and to join the thriving gay organization , the Sisters of Perpetual Indulgence ."
5628,peer,Peer,ORG,reviewed,review,postprint,Postprint,PERSON,; Peer reviewed ; Postprint
7659,eu,EU,ORG,is in,be in,poland,Poland,GPE,The EU and recent regional reform in Poland .
3568,china,China,GPE,is greater,be greater,vietnam,Vietnam,GPE,"The author points out that given the asymmetry in size , population and economic strength , China is a greater foreign policy concern to Vietnam than Vietnam is to China ."
5978,principles,Principles,LAW,set out in,set out in,code,Code,ORG,Lobbyists must observe the principles of engagement with government representatives set out in the Code .
7475,emory university,Emory University,ORG,at,at,school of nursing,School of Nursing,ORG,"From 1962 to 1967 , Olson was an instructor in nutrition at Emory University 's School of Nursing , as well as , in 1965 , serving as nutritionist for Quaker House 's Project Headstart ."
5433,china,China,GPE,is in,be in,africa,Africa,LOC,China in Africa : challenging US global hegemony .
2302,sanmao,Sanmao,NORP,is visual icon at_time,be visual icon at_time,today,today,DATE,"After years of wars and dramatic political changes , Sanmao is still a recognizable visual icon in China today , and his lasting popularity makes him an interesting case - study for understanding the development of cartoon art and the political deployment of the image of the ' child ' in China over the twentieth century ."
6511,wood,Wood,PERSON,experienced aids epidemic in,experience aids epidemic in,san francisco,San Francisco,GPE,"While in San Francisco , Wood experienced the AIDS epidemic which caused him to return to Atlanta ."
2545,era,ERA,ORG,is in,be in,eia,EIA,ORG,It considers the benefits and limitations of ERA in EIA and makes some suggestions on how to enhance use of the tool .
1618,united states,United States,GPE,has income after,have income after,luxembourg,Luxembourg,GPE,"After Luxembourg , the United States has the highest average income in the industrialized world ."
8622,bahrain,Bahrain,GPE,countries,country,uae,UAE,GPE,"The Gulf Cooperation Council countries ( GCC ) include Bahrain , Kuwait , Oman , Qatar , Saudi Arabia and the UAE ."
1861,government,Government,ORG,assessments under,assessment under,ukcip,UKCIP,ORG,Assessments under the UKCIP will provide Government and private - sector decisionmakers with information needed to underpin the development of strategies to adapt to climate change .
1213,wood,Wood,PERSON,experienced aids epidemic in,experience aids epidemic in,san francisco,San Francisco,GPE,"While in San Francisco , Wood experienced the AIDS epidemic which caused him to return to Atlanta ."
7296,mysql,MySQL,ORG,is trademark of,be trademark of,mysql ab,MySQL AB,ORG,"MySQL is a registered trademark of MySQL AB in the United States , the European Union and other countries ."
2302,sanmao,Sanmao,GPE,is recognizable,be recognizable,china,China,GPE,"After years of wars and dramatic political changes , Sanmao is still a recognizable visual icon in China today , and his lasting popularity makes him an interesting case - study for understanding the development of cartoon art and the political deployment of the image of the ' child ' in China over the twentieth century ."
5978,act,Act,LAW,as was renamed,as be rename,act,Act,LAW,As well the Act was renamed the Lobbying Act .
4786,jiang,Jiang,PERSON,days later claimed on,day later claim on,27 sept,27 Sept,DATE,"A few days later , on 27 Sept , when President Jiang Zemin met Singapore Senior Minister SM Lee Kuan Yew in Shanghai , Jiang claimed that it was the responsibility of old leaders to groom the younger generation of political leaders ."
5443,china,China,GPE,'s investment is,'s investment be,ofdi,OFDI,ORG,This article is aimed at better understanding China 's Overseas Foreign Direct Investment ( OFDI ) choices through a post-War Japanese historical perspective .
2306,new jersey,New Jersey,GPE,is,be,pinelands,Pinelands,LOC,"New Jersey is also the Pinelands preserve , a fragile environmental area the size of Rhode Island protected by the state from indiscriminate development ."
8306,british,British,NORP,relocated assyrians to,relocate assyrians to,iran,Iran,GPE,"The British relocated the Assyrians to Iran , and eventually to Iraq , where most of them have remained ."
5391,poland,Poland,GPE,hold,hold,free elections,Q11696542,Election,"Gained territory from Germany giving Stalin what he wanted ( territorially ) thus allowing Poland to hold "" free elections "" with a more democratic government ."
60,op,OP,ORG,is in,be in,porto alegre,Porto Alegre,ORG,"Although initially fraught with difficulties due to fiscal constraints , the OP in Porto Alegre became gradually more systematic over time ."
2302,sanmao,Sanmao,GPE,is still recognizable icon at_time,be still recognizable icon at_time,today,today,DATE,"After years of wars and dramatic political changes , Sanmao is still a recognizable visual icon in China today , and his lasting popularity makes him an interesting case - study for understanding the development of cartoon art and the political deployment of the image of the ' child ' in China over the twentieth century ."
8306,chaldeans,Chaldeans,NORP,is in,be in,iraq,Iraq,GPE,Chaldeans and Christianity in Iraq have been deliberately targeted for many years and especially after the fall of Saddam Hussein .
