document_id,subject_str,subject_id,subject_type,predicate_org,predicate,object_str,object_id,object_type,text
8306,chaldeans,Chaldeans,NORP,religious minority,religious minority,assyrians,assyrians,Unknown,"For political reasons , the various Iraqi regimes indiscriminately lumped Chaldeans and Assyrians together as a single "" religious minority "" during the bulk of the twentieth century ."
5304,commission,Commission,ORG,developed global plan on,develop global plan on,basis compiled,basis compiled,Unknown,"On the basis of the information and knowledge compiled by FAO for The State of [ the ] World 's Forest Genetic Resources , the Commission developed the Global Plan of Action for the Conservation , Sustainable Use and Development of Forest Genetic Resources , adopted by the FAO Conference at its 38th session in June 2013 ."
1050,rawls,Rawls,PERSON,such,such,theory of reasonable disagreement,theory of reasonable disagreement,Unknown,"When the role of autonomy is given its proper place epistemology becomes secondary , providing a basis not for scepticism but for a theory such as Rawls 's theory of reasonable disagreement ."
2491,orange revolution,Orange Revolution,EVENT,was,be,also most regionally divided,also most regionally divided,Unknown,"But , the Orange Revolution was also the most regionally divided of democratic revolutions with western and central Ukrainians dominating the protestors and eastern Ukrainians opposing the protests ."
5163,inkatha,Inkatha,GPE,escape,escape,its location with kwazulu bantustan,its location with kwazulu bantustan,Unknown,"However , Inkatha was never able to escape its political location with the KwaZulu ethnic bantustan ."
6640,westinghouse,Westinghouse,ORG,uses,use,documented set of seismic design analyses dating from construction phase,documented set of seismic design analyses dating from construction phase,Unknown,"Westinghouse uses the documented set of seismic design analyses dating from construction phase and from later updates , if done , as a basis for a seismic PRA , which means that usually no costly new structural mechanics calculations have to be performed ."
913,commission,Commission,ORG,third performs,third perform,informal function as policy maker epitomized by commission preference for use of law,informal function as policy maker epitomized by commission preference for use of law,Unknown,"Third , the Commission also performs an informal function as policy - maker , epitomized by the expanding Commission preference for the use of soft law & other non-binding measures ."
3214,zimbabwe,Zimbabwe,GPE,is among,be among,top diamond producing countries,top diamond producing countries,Unknown,Zimbabwe is among the top diamond - producing countries and is believed to hold a quarter of the world 's diamond reserves .
315,eu,EU,ORG,is,be,international organization,international organization,Unknown,"Concordia also signified a deepening in the EU 's relationship with the Balkans , where the EU is now the lead international organization , deploying a full range of civilian & military crisis management instruments in support of the Stabilization & Association Process ."
8286,scotland,Scotland,GPE,has,have,parties,parties,Unknown,"The article argues that Scotland 's parties showed some , but limited , signs of adapting to new electoral conditions ."
4221,china,China,GPE,is,be,thus attracted by possibility of ways of pragmatically increasing its leverage over global decisions for instance,thus attracted by possibility of ways of pragmatically increasing its leverage over global decisions for instance,Unknown,"China is thus attracted by the possibility of additional ways of pragmatically increasing its leverage over global decisions , for instance through regional financial cooperation in Asia ."
2240,veronika lipinska,Veronika Lipinska,PERSON,explore attitudes in,explore attitude in,book,book,Unknown,"In this fascinating new book , Steve Fuller and Veronika Lipinska explore attitudes towards the transformation of human nature ."
4106,trump,Trump,PERSON,norms in,norm in,world 's most powerful democracy,world 's most powerful democracy,Unknown,"He argues forcefully that with every autocratic tactic or tweet , Trump further erodes democratic norms in the world 's most powerful democracy ."
4936,un,UN,ORG,is,be,cheapest,cheapest,Unknown,"While the UN is the cheapest , most generally acceptable & often most effective instrument for managing international military interventions , there is an effective ceiling beyond which the UN will not suffice ."
6375,china,China,GPE,'s relations is,'s relation be,1949 1999,1949 1999,Unknown,"China 's relations with Arabia and the Gulf , 1949 - 1999 ."
7328,marikana,Marikana,GPE,providing,provide,exceptional vantage point,exceptional vantage point,Unknown,"In common with other events , Marikana has revealed structures unseen in normal times , providing an exceptional vantage point , allowing space for collective creativity , and enabling actors to envisage alternative futures ."
2477,today,today,DATE,of,of,complex systems of social policies,complex systems of social policies,Unknown,"The publication called "" The Three Archetypes of European Social Policy "" focuses on three institutions of benevolence , which have been continuously developed from antiquity to the present day and which have created the basis of today 's complex systems of social policies ."
1497,walldorf,Walldorf,PERSON,demonstrate,demonstrate,central influence of considerations in most vital of strategic moments of great power foreign policy,central influence of considerations in most vital of strategic moments of great power foreign policy,Unknown,"To demonstrate the central influence of humanitarian considerations and domestic politics in the most vital of strategic moments of great - power foreign policy , Walldorf argues that Western governments can and must integrate human rights into their foreign policies ."
4141,rawls,Rawls,PERSON,yet poses question in,yet pose question in,finally turning outside context,finally turning outside context,Unknown,"Yet , in finally turning to justice outside the domestic context , Rawls poses the central question as one of what societies , or "" peoples , "" owe to other societies ."
1893,jayal,Jayal,PERSON,shows in,show in,provocative biography,provocative biography,Unknown,"In this provocative biography of the defining aspiration of modern India , Jayal shows how the progressive civic ideals embodied in the constitution have been challenged by exclusions based on social and economic inequality , and sometimes also , paradoxically , undermined by its own policies of inclusion ."
5389,zimbabwe,Zimbabwe,GPE,was,be,last country,last country,Unknown,Zimbabwe was the last African country to open radio to private competition in 1994 .
6182,ca,CA,GPE,resulting in,result in,support of them,support of them,Unknown,"Thirty - six ( 43 % ) of 84 IG patients attended CA , resulting in support for 20 ( 24 % ) of them ."
6291,brief,Brief,WORK_OF_ART,highlighting,highlight,some his more overlooked ones,some his more overlooked ones,Unknown,"Marking the 50th anniversary of Pitirim A. Sorokin 's death , this Brief offers a critical analysis of the renowned sociologist 's theories while highlighting some of his more overlooked ones ."
9767,atti,ATTI,ORG,was,be,trade union,trade union,Unknown,"A main conclusion is that the ATTI , in being mainly concerned with its members ' employment interests , was implicitly a trade union despite continual protestations by both officers and members that the Association was a professional body and would not "" degenerate into a mere trades union [ ] ."
8274,cdm,CDM,ORG,contributes to,contribute to,funding in developed countries,funding in developed countries,Unknown,We show that the CDM contributes to an efficient funding of clean technology investments in least developed countries .
2754,emu,EMU,ORG,economic and political benefits for,economic and political benefit for,germany,germany,Unknown,"While EMU entailed economic and political benefits for Germany , this article indicates that taking into account the German shared historical consciousness , and the combined effect of Chancellor Kohl 's beliefs and 1989 Eastern European revolution provides a more adequate answer to this question ."
341,stag hunt,Stag Hunt,PERSON,model,model,stability of contract,stability of contract,Unknown,"In this article , we employ a class of symmetric , ordinal 2 x 2 games - including the frequently studied Prisoner 's Dilemma , Chicken , and Stag Hunt - to model the stability of the social contract in the face of catastrophic changes in social relations ."
6102,christine agius,Christine Agius,PERSON,is,be,senior lecturer in politics at swinburne university,senior lecturer in politics at swinburne university,Unknown,"Christine Agius is Senior Lecturer in Politics and International Relations at Swinburne University , Australia ."
741,eu,EU,ORG,clearly challenging,clearly challenge,power asymmetry between turkey,power asymmetry between turkey,Unknown,"A counter-intuitive finding of the research is that the EU has often been the actor seeking Turkey 's cooperation , rather than the other way round , clearly challenging the original power asymmetry between Turkey and the EU "" --"
2968,e. richard hart,E. Richard Hart,PERSON,drawing elucidates use as,draw elucidate use as,testimony in american indian litigation,testimony in american indian litigation,Unknown,""" Drawing from forty - five years of experience , E. Richard Hart elucidates the use of history as expert testimony in American Indian tribal litigation ."
3351,chersonese,Chersonese,PERSON,is with,be with,gilding off,gilding off,Unknown,Politicizing Power Between the Imperial Female and the Malay Other in Emily Inness The Chersonese With The Gilding Off .
8167,islam,Islam,NORP,is,be,how represented in relation in histories of country,how represented in relation in histories of country,Unknown,"This article attempts to examine religion , particularly Islam , as an emergent type of corporate ethnicity in France and Germany and how Islam is represented and recognized in relation to the established principles governing the interaction of church and state both in the histories of each country and in comparison to the United States ."
2167,south,South,LOC,been,be,has threatened by policies of arabization,has threatened by policies of arabization,Unknown,"Since independence , the South has been threatened by the policies of Arabization & Islamization ."
4221,china,China,GPE,is thus attracted by,be thus attract by,possibility of ways of pragmatically increasing its leverage,possibility of ways of pragmatically increasing its leverage,Unknown,"China is thus attracted by the possibility of additional ways of pragmatically increasing its leverage over global decisions , for instance through regional financial cooperation in Asia ."
7731,pennsylvania,Pennsylvania,GPE,adopted,adopt,state wide strategy culminating in pennsylvania initiative for nanotechnology,state wide strategy culminating in pennsylvania initiative for nanotechnology,Unknown,"This paper examines the eight - year process through which Pennsylvania adopted a ' state - wide strategy , ' culminating in the Pennsylvania Initiative for Nanotechnology ."
8953,tariq thachil,Tariq Thachil,PERSON,is,be,assistant professor in department of political science of studies on asian studies council at yale university,assistant professor in department of political science of studies on asian studies council at yale university,Unknown,Tariq Thachil is an assistant professor in the department of political science and director of undergraduate studies on the South Asian studies council at Yale University .
6308,opalo,Opalo,GPE,offers study through,offer study through,case studies,case studies,Unknown,"Through case studies of Kenya and Zambia , Opalo offers a comparative longitudinal study of the evolution of legislative strength and institutionalization as well as a regional survey of legislative development under colonial rule , postcolonial autocratic single - party rule , and multiparty politics throughout Africa ."
2763,bis,BIs,WORK_OF_ART,were considered,be consider,more acceptable than bis,more acceptable than bis,Unknown,We found that transparent BIs were considered more acceptable than opaque BIs .
198,mexico,Mexico,GPE,is,be,transit,transit,Unknown,"Being a country next to the United States of America , Mexico is a transit of narcotics from South America to the United States ."
4533,party,Party,ORG,damaging result for,damaging result for,communist movement of soviet disputethe end of era,communist movement of soviet disputethe end of era,Unknown,The feuds that have riven that Party since then illustrate the most damaging result for the Communist movement of the Sino - Soviet disputethe end of the era of unique ideological authority .
8372,non-library,Non-Library,PERSON,is,be,performative ahistorical immanence,performative ahistorical immanence,Unknown,"While a thing called "" the Library "" continues to terrorize humanity even as it enters its last stages as a consequence of cataclysmic climate change and late capitalism , the Non-Library is a strictly performative , ahistorical immanence that suspends the Library 's insistent calls to categorization , representation , and reification ."
9050,canadian studies,Canadian Studies,ORG,may,may,on may used,on may used,Unknown,"Against this background , To Know Our Many Selves focuses on why Canadian Studies may be used as a sound model for the study of other societies in a frame of Transcultural Societal Studies ."
8060,komarek,Komarek,PERSON,was,be,us citizen,us citizen,Unknown,"Komarek , who had worked as an intelligence officer against the Czechoslovak Communist regime in the 1950s , was a US citizen traveling to the Soviet Union on business when he was dramatically captured by the Czechoslovak authorities ."
1180,modern moves,Modern Moves,WORK_OF_ART,examines,examine,movement between black white cultural groups,movement between black white cultural groups,Unknown,""" Modern Moves examines the movement of social dances between "" black "" and "" white "" cultural groups and immigrant and migrant communities during the early twentieth century ."
4533,party,Party,ORG,damaging result for,damaging result for,movement of soviet disputethe end,movement of soviet disputethe end,Unknown,The feuds that have riven that Party since then illustrate the most damaging result for the Communist movement of the Sino - Soviet disputethe end of the era of unique ideological authority .
10001,edward miller,Edward Miller,PERSON,presents,present,new interpretation,new interpretation,Unknown,"In Misalliance , Edward Miller refutes these simplistic caricatures and presents a new interpretation of Diem and the rise and fall of his alliance with the United States ."
8655,bangladesh,Bangladesh,GPE,presents,present,case study of secular state,case study of secular state,Unknown,"Bangladesh , the second largest Muslim democracy in the world , presents an interesting case study of a secular state for Muslim majority countries in other parts of the world ."
9403,eu,EU,ORG,is,be,far from customs union by calculating frequency indices of trade measures,far from customs union by calculating frequency indices of trade measures,Unknown,The paper tries to present first indirections of how far the EU is from being a customs union by calculating frequency indices of trade measures using the Hoekman approach based on the February 2003 EU first offer regarding service trade in the Doha Round .
5693,crusades,Crusades,EVENT,were,be,as with other human experience of similar magnitude experienced in variety of ways ranging from heroic martyrdom to indifference,as with other human experience of similar magnitude experienced in variety of ways ranging from heroic martyrdom to indifference,Unknown,"Muslims did not solely experience the Crusades as fanatical warriors or as helpless victims , Cobb writes ; as with any other human experience of similar magnitude , the Crusades were experienced in a great variety of ways , ranging from heroic martyrdom , to collaboration , to utter indifference "" --"
3339,canada,Canada,GPE,announced,announce,return,return,Unknown,"Based on observations made during field research in Haiti and time spent at the UN headquarters in New York City , this essay discusses the challenges faced by peace operations in regard to interoperability , factors that facilitate interoperability , and implications for Canada 's announced return to peacekeeping ."
6894,bcse,BCSE,ORG,outperform,outperform,two methods,two methods,Unknown,"In contrast , BCSE are not biased and consistently outperform the other two methods ."
9074,foucault,Foucault,PERSON,refers to,refer to,to possibility of self,to possibility of self,Unknown,"It suggests that in many contexts , what Foucault refers to as the infinite possibility of self or the interruption of the subject can not be realized through invisibility politics : in many contexts this possibility can only be experienced if and when the subject comes face to face with the presence of an other - subject.ResumeDepuis un certain temps , la theorie queer suppose de facon incontestee que les politiques didentite devraient etre rejetees demblee ."
5304,commission,Commission,ORG,developed global plan on,develop global plan on,basis of information compiled for state of world 's forest genetic resources,basis of information compiled for state of world 's forest genetic resources,Unknown,"On the basis of the information and knowledge compiled by FAO for The State of [ the ] World 's Forest Genetic Resources , the Commission developed the Global Plan of Action for the Conservation , Sustainable Use and Development of Forest Genetic Resources , adopted by the FAO Conference at its 38th session in June 2013 ."
2431,washington,Washington,GPE,is ruled by,be rule by,jerusalem,jerusalem,Unknown,Solid social science evidence has shown that anti-Semitism is unrelated to the actual behavior of Jews & assumptions that Washington is ruled by Jerusalem are unfounded .
8782,italy,Italy,GPE,had,have,legacy of legislation on its statute books arising,legacy of legislation on its statute books arising,Unknown,The article shows that Italy already had a legacy of counter-terrorist legislation on its statute books arising from its previous history of domestic terrorism .
1165,crown,Crown,ORG,interact with,interact with,our elected leaders under new zealand 's constitution,our elected leaders under new zealand 's constitution,Unknown,"This book provides a comprehensive account of how the Queen , the Governor - General and the Crown interact with our democratically - elected leaders under New Zealand 's unwritten constitution ."
1233,coates,Coates,PERSON,provides,provide,thrillingly illuminating framework for race,thrillingly illuminating framework for race,Unknown,"In his trademark style -- a mix of lyrical personal narrative , reimagined history , essayistic argument , and reportage -- Coates provides readers a thrillingly illuminating new framework for understanding race : its history , our contemporary dilemma , and where we go from here "" --"
8241,horace poolaw,Horace Poolaw,PERSON,was born during,be bear during,time of change for his people,time of change for his people,Unknown,""" Horace Poolaw ( Kiowa , 1906 - 84 ) was born during a time of great change for his American Indian people as they balanced age - old traditions with the influences of mainstream America ."
8764,youth,Youth,ORG,has proved,have prove,invaluable rhetorical tool in establishing,invaluable rhetorical tool in establishing,Unknown,Youth has also proved an invaluable rhetorical tool in establishing the sense that a real political space has been opened between the policies pursued under Blairs own tenure as leader and those of Labours last disastrous spells in government during the 1970s .
5035,china,China,GPE,has,have,trade dependence on rok,trade dependence on rok,Unknown,"The analysis found that China 's trade dependence on ROK , and vice versa , had a positive effect on China - ROK relations ."
3527,dovzhenko,Dovzhenko,PERSON,depended earth during,depend earth during,first phase,first phase,Unknown,"During the first phase , Dovzhenko depended on Stalin to protect him due to the harsh criticism of his films , Earth ( 1930 ) & Ivan ( 1932 ) ."
3028,erik s. reinert,Erik S. Reinert,PERSON,is figure in,be figure in,growing movement against economic theory,growing movement against economic theory,Unknown,""" Erik S. Reinert is a key figure in the growing worldwide movement against neo-classical economic theory ."
7277,conflict,Q185407,War,centers on,center on,accommodation between jews,accommodation between jews,Unknown,The conflict in the Middle East centers on accommodation between Jews & Arabs .
8286,scottish local government elections,Scottish Local Government Elections,ORG,saw,see,first large scale use of vote in mainland election in britain,first large scale use of vote in mainland election in britain,Unknown,The 2007 Scottish Local Government Elections saw the first large scale use of the Single Transferable Vote ( STV ) in a mainland election in Britain .
5209,greece,Greece,GPE,being country to,be country to,destination country,destination country,Unknown,"Since the nineties , Greece , like other Southern European countries , has changed from being a country of migratory origin to a destination country for migrants ."
4221,china,China,GPE,is,be,thus attracted by possibility of additional ways of increasing its leverage for instance through financial cooperation in asia,thus attracted by possibility of additional ways of increasing its leverage for instance through financial cooperation in asia,Unknown,"China is thus attracted by the possibility of additional ways of pragmatically increasing its leverage over global decisions , for instance through regional financial cooperation in Asia ."
8782,italy,Italy,GPE,already had,already have,legacy of legislation on its statute books,legacy of legislation on its statute books,Unknown,The article shows that Italy already had a legacy of counter-terrorist legislation on its statute books arising from its previous history of domestic terrorism .
5211,ajuba,AJUBA,PRODUCT,upregulates levels by,upregulate level by,activating erk1 2,activating erk1 2,Unknown,"Thus , AJUBA upregulates the levels of MMP10 and MMP13 by activating ERK1 / 2 ."
2974,cir,CIR,ORG,achieve,achieve,will undermined,will undermined,Unknown,"The CIR needs to achieve this because if people see certain taxpayers being able to escape their tax obligations , the tax system will be undermined and also seen as unfair ."
7428,fda,FDA,ORG,has dramatically decreased,have dramatically decrease,regulatory review time for new drugs,regulatory review time for new drugs,Unknown,The FDA has dramatically decreased the regulatory review time for new drugs since the early 1990s .
8243,jordan,Jordan,GPE,seems,seem,unlikely candidate for political liberalization,unlikely candidate for political liberalization,Unknown,"From the perspective of approaches focusing on political culture or social movements , Jordan seems an unlikely candidate for political liberalization ."
2061,paper,Paper,ORG,contrast on,contrast on,successful initiatives,successful initiatives,Unknown,This Paper tries to contrast on some successful initiatives that can lead to an effective RTI regime through e-Governance .
5652,britain,Britain,GPE,was,be,still dynamic power,still dynamic power,Unknown,"Volume One establishes the concept of ' gentlemanly capitalism ' , examines the growth of empire and many of its controversial episodes , including the partition of Africa , and concludes - against conventional wisdom - that Britain was still a dynamic imperial power on the eve of World War I."
9718,late rainy season,late rainy season,DATE,was,be,contributor to total risks,contributor to total risks,Unknown,"The potential risks in different seasons decreased in the order : early rainy season & gt ; dry season & gt ; late rainy season , and Cd was the dominant contributor to the total risks associated with heavy metal pollution in the two rivers ."
9424,americans,Americans,NORP,will stand up,will stand up,anglo support of american political values,anglo support of american political values,Unknown,Will the real Americans please stand up : Anglo and Mexican - American support of core American political values .
2812,israel,Israel,GPE,in,in,parliamentary democracy,parliamentary democracy,Unknown,The Failure of Presidential Parliamentarism : Constitutional versus Structural Presidentialization in Israel 's Parliamentary Democracy .
9131,hia,HIA,ORG,may,may,may thus next step in journey towards hia as independent device,may thus next step in journey towards hia as independent device,Unknown,Coupling HIA with SEA may thus be the next step forward in a longer journey towards institutionalizing HIA as an independent policy - linked device .
7328,marikana,Marikana,GPE,point in,point in,south african history,south african history,Unknown,"Marikana , turning point in South African history ."
1233,coates,Coates,PERSON,provides,provide,thrillingly illuminating new framework for understanding race,thrillingly illuminating new framework for understanding race,Unknown,"In his trademark style -- a mix of lyrical personal narrative , reimagined history , essayistic argument , and reportage -- Coates provides readers a thrillingly illuminating new framework for understanding race : its history , our contemporary dilemma , and where we go from here "" --"
9234,us,US,GPE,has,have,despite its recent efforts at negotiation has more confrontational,despite its recent efforts at negotiation has more confrontational,Unknown,"Despite its recent efforts at negotiation , the US traditionally has been more confrontational in its approach to Iran than European countries , which have urged closer ties with Tehran ."
