document_id,subject_str,subject_id,subject_type,predicate_org,predicate,object_str,object_id,object_type,text
801,whyte,Whyte,PERSON,explores developments in,explore development in,five,five,CARDINAL,"Rebecca Whyte 's talk explores the evolution of disinfection policy in five case study Lancashire towns , identifying the chronology and nature of policy change in the context of national legislation , developments in scientific knowledge and medical debates ."
6993,30,30,CARDINAL,is in,be in,bolivia,Bolivia,GPE,"Analyzing data from interviews & remotely sensed images from 30 municipalities in the Bolivian lowlands , we find that the local institutional performance affects unauthorized deforestation directly & indirectly , but detect no effects on either permitted or total deforestation ."
6659,american,American,NORP,became,become,cold war,Q8683,War,"As the Cold War spread worldwide , and previously peripheral nations like Ethiopia achieved a new - found geopolitical significance , these religiously motivated Americans suddenly became significant players in the global conflict ."
5978,european,European,NORP,had maintained register since,have maintain register since,19,19,DATE,[ 11 ] Prior to the introduction of the Transparency Register the European Parliament had maintained a Register of Accredited Lobbyists since 1996 while the European Commission had kept a Register of Interest Representatives since 2008 .
3701,putin,Putin,PERSON,is more isolated after,be more isolated after,nearly a decade,nearly a decade,DATE,"After nearly a decade in power , Putin is more isolated than ever ."
7957,croatia,Croatia,GPE,initiated,initiate,operation storm,Operation Storm,EVENT,The culmination of this alignment occurred in August 1995 when Croatian forces initiated ' Operation Storm ' ( Oluja ) against Croatian Serb insurgents .
698,five,five,CARDINAL,is in,be in,southeast asia,Southeast Asia,LOC,"In 1967 , the Association of Southeast Asian Nations , or ASEAN in short , was founded by five countries in Southeast Asia which had just gained independence from their former colonial masters , united by a determination for the region to live in peace and stability ."
3349,southern division,Southern Division,ORG,located in,locate in,charleston,Charleston,GPE,"Southern Division ( SOUTHDIV ) , Naval Facilities Engineering Command , located in Charleston , South Carolina has taken the two phase design build process one step further ."
8662,china,China,GPE,influence does really have over,influence do really have over,north korea,North Korea,GPE,"However some questions still remain : How much influence does China really have over North Korea , & what kind of leverage does China have ?"
3527,dovzhenko,Dovzhenko,PERSON,is with,be with,stalin,Stalin,PERSON,"This article examines three phases in Alexander Dovzhenko 's relationship with Josef Stalin & actions he took to accommodate the Stalinist order in his filmmaking , as an artist that was forced to work within the constraints of a shifting sociopolitical system ."
668,beckman,Beckman,ORG,has,have,opic,OPIC,ORG,OPIC denied Beckman 's claim for recovery of its losses under the OPIC insurance policies .
8955,eu,EU,ORG,is in,be in,european parliament elections,Q58853228,Election,Citizens ' support for the European Union and participation in European Parliament elections .
3733,one,one,CARDINAL,are permitted under,be permit under,one,one,CARDINAL,"Under a Memorandum of Understanding between Indonesia and Australia , traditional Indonesian fishermen are permitted access to fish in a designated area inside the 200 nautical mile Australian Fishing Zone ( AFZ ) ."
7978,nazi,Nazi,NORP,is in,be in,german,German,NORP,"For more than half a century , social scientists have probed the aggregate correlates of the vote for the Nazi party ( NSDAP ) in Weimar Germany ."
5781,social democratic,Social Democratic,NORP,is in,be in,swedish,Swedish,NORP,"But judgments of the European Court on Human Rights at Strasbourg , and a gradual weakening of the Social Democratic dominance in Swedish politics , have initiated a slow but steady process toward a more significant role for court litigation and the judicial branch ."
5033,gibrat,Gibrat,ORG,has,have,law,Law,PERSON,"In order to know how important the differentiation between manufactures and service industries is , we estimate Gibrat 's Law for manufactures and service industries in separate equations ."
2849,cct,CCT,ORG,outperformed uct arm in,outperform uct arm in,english,English,LANGUAGE,The CCT arm also outperformed the UCT arm in tests of English reading comprehension .
5978,act,Act,ORG,joint register,joint register,parliament,Parliament,ORG,The joint register of the European Commission and European Parliament covers both lobbying activities and access to the premises of the European Parliament .
5046,12,12,CARDINAL,is in,be in,jiangbazi township,Jiangbazi Township,GPE,"Results : A total of 655 participants ( 347 participants in the intervention groups , 308 participants in the control groups ) were randomly selected from 12 villages in Jiangbazi Township , follow - up rate is 87.0 % ."
9492,muslims,Muslims,NORP,end,end,war of,Q26013,War,"To reach the second - circle Muslims , the US should work to create intentional interdependence , end the war of ideas , & establish a "" Second - Circle Contact Group . """
2147,two,two,CARDINAL,current administration of,current administration of,evo morales,Evo Morales,PERSON,"As a result , the current administration of Evo Morales faces two challenges : to change economic policies and to repair the support for democracy ."
9824,129,129,CARDINAL,coded from,code from,three,three,CARDINAL,"The dataset , coded from the three most widely used sources in the quantitative human rights literature , covers 129 active conflicts , and the 625 armed actors involved in these conflicts , during the period 1989 - 2009 ."
8306,chaldean,Chaldean,NORP,political reasons,political reason,assyrians,Assyrians,NORP,"For political reasons , the various Iraqi regimes indiscriminately lumped Chaldeans and Assyrians together as a single "" religious minority "" during the bulk of the twentieth century ."
5978,lobbying,Lobbying,ORG,is in,be in,house of representatives committee,House of Representatives Committee,ORG,Federal Regulation of Lobbying Act of 1946 s. 308 in House of Representatives Committee on the Judiciary Lobbying Disclosure Act of 1995 H.R. Rept .
5978,act,Act,ORG,was passed in,be pass in,1,1,CARDINAL,The Lobbying Act was originally passed in 1988 as the Lobbyists Registration Act which entered into force in 1989 .
6991,two,two,CARDINAL,do fit into,do fit into,middle east,Middle East,LOC,"Secondly , where do these two missions fit into the general EU approach to the conflict in the Middle East ?"
5071,thaksin,Thaksin,PERSON,under,under,thai,Thai,NORP,Appraising Democratic Consolidation in Thailand under Thaksin 's Thai Rak Thai Government .
5978,government,Government,ORG,awareness of,awareness of,lobbyists,Lobbyists,ORG,In Section 2 of the Lobbying Disclosure Act the Congress finds that ( 1 ) responsible representative Government requires public awareness of the efforts of paid lobbyists to influence the public decisionmaking process in both the legislative and executive branches of the Federal Government ( 2 ) existing lobbying disclosure statutes have been ineffective because of unclear statutory language weak administrative and enforcement provisions and an absence of clear guidance as to who is required to register and what they are required to disclose and ( 3 ) the effective public disclosure of the identity and extent of the efforts of paid lobbyists to influence Federal officials in the conduct of Government actions will increase public confidence in the integrity of Government .
3336,turkeys,Turkeys,NORP,is in,be in,eu,EU,ORG,TURKEYS UNCERTAIN PLACE IN THE EU .
5163,inkatha,Inkatha,PERSON,has,have,anc,ANC,ORG,"Explores the relationship between the African National Conference ( ANC ) , as movement & resistance symbol , & the Inkatha movement of nkosi Mangosuthu Buthelezi during the 1970s & 1980s , highlighting Inkatha 's perception & presentation of the ANC ."
6093,us,US,GPE,drop during,drop during,ea,EA,ORG,"While large US macro shocks explain the strong drop in US and EA inflation expectations during the great recession , expectations shocks are the important driver from 2009 on ."
8840,two,Two,CARDINAL,assess,assess,two,Two,CARDINAL,"Two different online surveys were conducted to assess social networks and knowledge sharing at a paint manufacturing company located in Gyeonggi Province , South Korea ."
3398,gracenet,GRACEnet,ORG,is in,be in,us,US,GPE,Managing Agricultural Greenhouse Gases synthesizes the wealth of information generated from the GRACEnet project in over 30 ARS locations throughout the US and in numerous peer - reviewed articles .
5950,christian,Christian,NORP,more recently has had,more recently have have,israeli,Israeli,NORP,"More recently , the Christian Zionist lobby has had a profoundly damaging impact on the Israeli - Palestinian peace process as well as creating a conspiracy of silence regarding Israeli offensives in the occupied Palestinian territories ."
9770,u,U,ORG,is in,be in,u,U,ORG,""" In the midst of vast cultural and political shifts in the early twentieth century , politicians and cultural observers variously hailed and decried the rise of the "" new Negro ."
9718,late rainy season,late rainy season,DATE,was,be,two,Two,CARDINAL,"The potential risks in different seasons decreased in the order : early rainy season & gt ; dry season & gt ; late rainy season , and Cd was the dominant contributor to the total risks associated with heavy metal pollution in the two rivers ."
5978,state,State,ORG,secretary of,secretary of,senate,Senate,ORG,The Secretary of the Senate and the Clerk of the House of Representatives will notify the United States Attorney for the District of Columbia if a lobbyist or lobbying firm may not be in compliance with the Act .
6827,university,University,ORG,has,have,africa,Africa,LOC,"It also serves to provide liaison with other institutes , centres , and associations in the same field , and works to improve the University 's resources of Africana ."
3665,williams,Williams,PERSON,used,use,carlyle,Carlyle,ORG,"As ammunition in his attempt to justify independence for West Indians , Williams used Carlyle 's works with their racist undertones , the Governor Eyre controversy in Jamaica that Carlyle defended , & John Stuart Mill 's arguments opposing Carlyle ."
5978,european,European,NORP,adopted,adopt,code of conduct for commissioners,Code of Conduct for Commissioners,LAW,In April 2011 the European Commission adopted a revised Code of Conduct for Commissioners which introduced restrictions on lobbying by former commissioners .
8167,islam,Islam,ORG,emerges as,emerge as,european,European,NORP,"Although religion constitutes one element of pluralism and diversity in which Islam would be the "" religion of a minority "" among other ethnic groups in the United States , in Europe Islam emerges as a "" minority religion "" in European nation - states ."
377,2011,2011,DATE,is in,be in,mena,MENA,LOC,"One common demand in the 2011 uprisings in the MENA region was the call for ' freedom , dignity , and social justice . '"
9574,riley,Riley,PERSON,offers for,offer for,berlin,Berlin,GPE,This essay responds to the argument that Jonathan Riley offers in the February 2013 issue of Political Theory for rendering Isaiah Berlin 's theory of pluralism consistent with his commitment to negative liberty .
2434,philby,Philby,PERSON,is perhaps traitor ingenious in,be perhaps traitor ingenious in,british,British,NORP,"Kim Philby is perhaps the most notorious traitor in British History and the archetypal spy : ingenious , charming and deceitful ."
6764,seal,Seal,PRODUCT,was transferred,be transfer,dsa,DSA,ORG,"In 2009 this Data Seal of Approval ( DSA ) was transferred to an international body , the DSA Board , which has managed and further developed the guidelines and the peer review process ever since.The objectives of the DSA are to safeguard data , ensure high quality and guide reliable management of data for the future without requiring implementation of new standards , regulations or heavy investments ."
4845,book iii,Book III,WORK_OF_ART,is oldest of,be oldest of,sibylline,Sibylline,NORP,"According to the majority of scholars , Book III is the oldest of the Sibylline corpus and developed in the 2nd century BCE in Egypt ."
1692,israel,Israel,GPE,is in,be in,soviet,Soviet,NORP,The dynamic of Russo - Israeli relations in the post-Soviet era .
9872,today,Today,DATE,talk at_time,talk at_time,east asia region,East Asia region,LOC,"Today , when shaping a new system of global governance is the talk of the day , the responsibility of the Republic of Korea , as of any state , for the events occurring in the East Asia region and the world at large increases ."
5978,act,Act,LAW,are,be,australia,Australia,GPE,Lobbying activities or communications are the focus of registration in Australia Canada and the United States .
7404,feldman,Feldman,ORG,suggests,suggest,three,three,CARDINAL,Feldman ( 2012 ) suggests the three vital functions of TMNs are knowledge creation and diffusion ; policy evaluation ; and enabling local action .
2156,angola,Angola,GPE,has,have,central africa,Central Africa,LOC,Also describes Angola 's involvement in wider regional conflict in Central Africa .
5978,australia,Australia,GPE,recently has reintroduced,recently have reintroduce,code,Code,LAW,More recently Australia has reintroduced a code of conduct for lobbying the executive while both Houses of the French Parliament have introduced rules for lobbyists .
1893,india,India,GPE,began,begin,india,India,GPE,"Unlike the mature democracies of the west , India began as a true republic of equals with a complex architecture of citizenship rights that was sensitive to the many hierarchies of Indian society ."
8603,three,three,CARDINAL,have,have,2,2,CARDINAL,"For the 2006 - 2007 surveys , three targets have been identified : ( 1 ) Great Barasway , ( 2 ) Chapel Arm , and ( 3 ) Sunnyside ."
5234,archaea,Archaea,PRODUCT,is in,be in,beach,Beach,GPE,Response of Archaeal Communities in Beach Sediments to Spilled Oil and Bioremediation .
4098,green deal,Green Deal,ORG,plans in,plan in,eu,EU,ORG,"The Green Deal , National Energy and Climate Plans in Europe : Member States ' Compliance and Strategies ."
5260,conservative,Conservative,NORP,recovered under,recover under,cameron,Cameron,PERSON,Under David Cameron the Conservative party recovered sufficiently to deliver a Conservative Prime Minister .
5978,act,Act,ORG,register of,register of,eu,EU,ORG,The joint register of the European Commission and European Parliament covers both lobbying activities and access to the premises of the European Parliament .
5886,cam,CaM,PRODUCT,moreover was faster than,moreover be faster than,th,TH,ORG,"Moreover , the mean CaM speed of WB was approximately 1.6 times faster than that of TH ."
159,gt,GT,ORG,powered by,power by,ecoboost,Ecoboost,PRODUCT,"Onto the stage rolled a supercar , a carbon - fiber GT powered by a mid-mounted six cylinder Ecoboost engine that churned out over 600 horsepower ."
2374,korean,Korean,NORP,are,be,south korea,South Korea,GPE,Korean immigrants in Germany are considerably more optimistic about the possibility of Korean unification than people in South Korea .
8955,eu,EU,ORG,is in,be in,european parliament elections,Q60965483,Election,Citizens ' support for the European Union and participation in European Parliament elections .
4819,belarusian,Belarusian,NORP,factor in,factor in,belarus,Belarus,GPE,"The second part deals with the reasons for Belarusian retreat from democratic standards , namely the Russian factor in Belarusian politics ."
2480,asean,ASEAN,ORG,is still viewed as,be still view as,wirajuda,Wirajuda,PERSON,"As part of a "" concentric - circle "" worldview , ASEAN is still viewed as the closest and most important partner ( Wirajuda , 2010 ) ."
1628,islam,Islam,ORG,brought by,bring by,prophet muhammad,Prophet Muhammad,PERSON,"The Islam religion brought by Prophet Muhammad ( pbuh ) , as one of the Abrahamic religions is basically against slavery ."
600,chinese,Chinese,NORP,has applied measures for,have apply measure for,decades,decades,DATE,"In a country long associated with the trade in opiates , the Chinese government has for decades applied extreme measures to curtail the spread of illicit drugs , only to find that the problem has worsened ."
9722,taiwan,Taiwan,GPE,is anomalous one with,be anomalous one with,cold war,Cold War,EVENT,"The VaticanTaiwan relationship is an anomalous one , with only a marginal relationship to Cold War issues or questions of the legitimacy of the PRC as a regime ."
7790,fcv,FCV,PRODUCT,was,be,2,2,CARDINAL,"At pH 2 , FCV was inactivated by 6 log10 units , whereas MNV , TuV , and AiV were resistant ."
