document_id,subject_str,subject_id,subject_type,predicate_org,predicate,object_str,object_id,object_type,text
23832011,leukemia,MESH:D007938,Disease,is intractable,be intractable,understood,understood,Unknown,"Juvenile myelomonocytic leukemia ( JMML ) is an intractable pediatric leukemia with poor prognosis whose molecular pathogenesis is poorly understood , except for somatic or germline mutations of RAS pathway genes , including PTPN11 , NF1 , NRAS , KRAS and CBL , in the majority of cases ."
26987235,patients,9606,Species,suffering from,suffer from,mental disorders,mental disorders,Unknown,Transcranial Magnetic Stimulation ( TMS ) is a technique which allows the investigator to stimulate and study cortical functions in healthy subjects and patients suffering from various mental and neurological disorders .
7238673,blood pressure,MESH:D001794,Method,was,be,increased by i.v. adrenaline in rats with indwelling catheters,increased by i.v. adrenaline in rats with indwelling catheters,Unknown,The blood pressure was increased by i.v. adrenaline or bicuculline in conscious rats with indwelling catheters in the aorta and jugular vein .
30094464,anomalies,MESH:D000014,Disease,were associated with,be associate with,male female american caucasian prenatally diagnosed chromosomal defects,male female american caucasian prenatally diagnosed chromosomal defects,Unknown,"Co-occurring anomalies were associated with male , female , American Indian , Caucasian , prenatally diagnosed , chromosomal defects , and mortality ( P < 0.00001 ) ."
7066515,dopamine,CHEMBL59,Chemical,seems,seem,to reason for failure of caudate nucleus inhibitory function in km rats contributing,to reason for failure of caudate nucleus inhibitory function in km rats contributing,Unknown,"Excess dopamine in the basal ganglia seems likely to be the reason for the failure of caudate nucleus inhibitory function in KM rats , thereby contributing to the increased sensitivity of the animals to convulsants ."
24702973,ceftaroline,CHEMBL4594371,Drug,is,be,broad spectrum cephalosporin with activity,broad spectrum cephalosporin with activity,Unknown,"Ceftaroline is a new broad - spectrum cephalosporin with bactericidal activity against Gram - positive bacteria , including MRSA and multidrug - resistant Streptococcus pneumoniae ."
22169112,prevalence,MESH:D015995,Method,was,be,86.2 % at end,86.2 % at end,Unknown,RESULTS : The prevalence of 25D deficiency was 86.2 % at the end of the summer and increased to 96.2 % at the end of the winter .
31870410,rehabilitation,MESH:D012046,Method,approaches protocol for,approach protocol for,children,children,Unknown,Rehabilitation approaches for children living with HIV in sub-Saharan Africa : a protocol for scoping review .
32435657,cinnamon,CHEMBL2108924,Excipient,possess,possess,spectrum of activity,spectrum of activity,Unknown,"Scientific evidence suggested that cinnamon , mangosteen , and curcumin , as well as their derived components possess a broad spectrum of pharmacological activity ."
12091333,patients,9606,Species,acquired,acquire,finding,finding,Unknown,"Several patients acquired additional clonal cytogenetic abnormalities during therapy , a finding with significant implications for prognosis and laboratory monitoring in imatinib mesylate - treated CML patients ."
33230149,ramie,83906,Species,planted in,plant in,portion,portion,Unknown,"After 10 years of continuous cropping , ramie planted in some portions of the land exhibited weak growth and low yield ( Obstacle - group ) , whereas , ramie planted in the other portion of the land grew healthy ( Health - group ) ."
9554341,carcinosarcoma,MESH:D002296,Disease,is,be,rare neoplasm characterized by admixture of carcinoma,rare neoplasm characterized by admixture of carcinoma,Unknown,PURPOSE : Carcinosarcoma of the bladder is a rare neoplasm characterized by an intimate admixture of carcinoma and malignant soft tissue neoplasm .
33781792,hrs,MESH:D006530,Disease,was applied to,be apply to,cases of coexistent failure of diverse etiology,cases of coexistent failure of diverse etiology,Unknown,HRS then was applied to renal failure in biliary tract surgery and to cases of coexistent renal and hepatic failure of diverse etiology .
16701624,b. pilosicoli,52584,Species,can,can,can differentiated by test,can differentiated by test,Unknown,"In conclusion , porcine B. pilosicoli can be differentiated from other porcine Brachyspira species by a test for D - ribose utilisation ."
29785483,metallic nanoparticles,MESH:D053768,DosageForm,treatment,treatment,metallic nanoshells,metallic nanoshells,Unknown,"Further , we have applied metallic nanoparticles , single metallic nanoshells and double metallic nanoshells for treatment of cancer and detection of smaller tumors ."
11139087,hypertensive cardiopathy,MESH:D006973,Disease,is determined by,be determine by,phenoconversion,phenoconversion,Unknown,Available data suggest that hypertensive cardiopathy is principally determined by the phenoconversion that allows the myocyte to adapt to the new working conditions by re-expressing a fetal program .
18025516,injections,MESH:D007267,DosageForm,may,may,may administered as adjunct to conservative management,may administered as adjunct to conservative management,Unknown,"After a symptomatic structure has been identified , therapeutic spinal injections may be administered as an adjunct to conservative management , especially in patients with inoperable conditions ."
572372,castration,MESH:D002369,Method,significantly influence,significantly influence,effect on gonadotropin,effect on gonadotropin,Unknown,These findings indicate that castration and estrogen treatment significantly influence the inhibitory effect of DA on gonadotropin and PRL release .
22728518,adenocarcinoma,MESH:D000230,Disease,is indicator in,be indicator in,early stage cancer patients with - risk factors,early stage cancer patients with - risk factors,Unknown,"Moreover , pelvic nodal metastasis significantly predicted the poor survival of patients with AC histology who received CCRT in multivariate analysis CONCLUSIONS : Adenocarcinoma is an independent prognostic indicator of poor survival in early stage cervical cancer patients with intermediate - and high - risk factors , regardless of the type of adjuvant radiotherapy after radical hysterectomy ."
25016287,warfarin,CHEMBL1464,Drug,was,be,administered for 24 h feeding period before mcao,administered for 24 h feeding period before mcao,Unknown,"Warfarin was administered orally for a 24 - h feeding period before MCAO through bottled drinking water ( 5 mg in 375 ml tap water ) , resulting in a mean INR of 5.6 + - 0.2 ."
27865586,epo,2056,Gene,play,play,important role,important role,Unknown,"Finally , migration assay results showed a significant increase in migration of HSCs in treated group after 48 h. CONCLUSION : Our data indicated that EPO may play an important role in stem cell mobilization through up regulating HGF in MSCs and inducing migration of HSCs ."
25393372,mice,10090,Species,showed,show,lower levels of circulating pro-inflammatory cytokines,lower levels of circulating pro-inflammatory cytokines,Unknown,"Moreover , DSS / InvColi ( shCOX2 ) - treated mice showed lower levels of circulating pro-inflammatory cytokines and a reduced colitis - associated shift of gut microbiota ."
30760703,screening,MESH:D008403,Method,affected gsk3beta by,affect gsk3beta by,pdia1 silencing,pdia1 silencing,Unknown,Screening of cell signaling routes affected by PDIA1 silencing highlighted GSK3beta and Stat3 .
5724964,uracil mustard,CHEMBL1488,Drug,caused,cause,alternating elevation,alternating elevation,Unknown,Uracil mustard caused alternating elevation and depression of normal antibody titers .
27408183,transplantation,MESH:D014180,Method,is,be,mode of replacement therapy in patients of end stage kidney disease with near rehabilitation,mode of replacement therapy in patients of end stage kidney disease with near rehabilitation,Unknown,CONCLUSION : Our outcomes show that the transplantation is a viable mode of renal replacement therapy in patients of end stage kidney disease with a near normal rehabilitation .
20883838,arthritis,MESH:D001168,Disease,is,be,chronic disease caused leading in turn,chronic disease caused leading in turn,Unknown,"Rheumatoid arthritis ( RA ) is a chronic inflammatory disease caused by inflammation of the synovial membrane , leading in turn to articular cartilage destruction ."
34396208,doxorubicin,CHEMBL53463,Drug,is effective chemotherapeutic agent for,be effective chemotherapeutic agent for,wide range,wide range,Unknown,Background : Doxorubicin is an effective chemotherapeutic agent for a wide range of tumor types but its use and dosing are limited by acute and chronic cardiotoxicity .
16823530,participants,9606,Species,showed,show,exceptionally high level,exceptionally high level,Unknown,DISCUSSION : The participants in the health promotion programme showed an exceptionally high level of health awareness .
34791991,vaccination,MESH:D014611,Method,was,be,while positively associated with higher level of education,while positively associated with higher level of education,Unknown,Factors positively associated with antenatal vaccination against influenza were higher level of maternal education and advanced maternal age while antenatal vaccination against pertussis was positively associated with higher level of maternal education .
22854553,halitosis,MESH:D006209,Disease,was,be,significantly lower,significantly lower,Unknown,"Subjective halitosis was significantly lower in the experimental group ( t = -9.29 , p < .001 ) ."
28520641,visual acuity,MESH:D014792,Method,significantly improved at,significantly improve at,1 year after peeling,1 year after peeling,Unknown,"RESULTS : Visual acuity significantly improved at 1 year after peeling compared with baseline ( P = 0.045 ) , and the improved results were maintained at 5 years ( P = 0.804 ) 0.766 logarithm of the minimum angle of resolution ( Snellen 6/35 ) ."
12051921,glycogen,Glycogen,Excipient,is,be,important storage reserve of glucose present in organisms,important storage reserve of glucose present in organisms,Unknown,"Glycogen is an important storage reserve of glucose present in many organisms , from bacteria to humans ."
33647386,treatment outcome,MESH:D016896,Method,lack in,lack in,heterogeneous hcc tumors,heterogeneous hcc tumors,Unknown,The lack of representative molecular and cellular signatures in the heterogeneous HCC tumors that can effectively guide the choice of the most appropriate treatment among the patients unavoidably limits the treatment outcome .
8430501,tnf,21926,Gene,is,be,probably significant mediator involved in pathogenesis,probably significant mediator involved in pathogenesis,Unknown,These results suggest that TNF is probably a significant inflammatory mediator involved in the pathogenesis of bovine pneumonic pasteurellosis .
24146981,cancer,MESH:D009369,Disease,is sixth cause of,be sixth cause of,related deaths worldwide,related deaths worldwide,Unknown,Esophageal cancer is the sixth leading cause of cancer - related deaths worldwide .
26878983,dox,CHEMBL53463,Drug,had,have,had loaded,had loaded,Unknown,"Moreover , we found that the smallest amount of released DOX , in pH of cancer microenvironment ( 5.4 ) , occurs when DOX had been previously loaded in pH 7.8 and 310 K. Although the highest amount of loaded DOX was in basic pH , the results of efficient release of DOX from the GO - DOX complex and also cellular toxicity assay revealed that the best pH for loading of DOX on GO was 7.8 ."
30030330,ui,MESH:D014549,Disease,conclusion,conclusion,quality,quality,Unknown,"Conclusion In noncatheterizing patients with MS , onabotulinumtoxinA 100 U significantly improved UI and quality of life with lower CIC rates than previously reported with onabotulinumtoxinA 200 U. ClinicalTrials.gov identifier : NCT01600716 ."
29062278,genome instability,MESH:D042822,Disease,aberrant topoisomerases,aberrant topoisomerase,wide range of diseases,wide range of diseases,Unknown,"Aberrant topoisomerases cause genome instability and a wide range of diseases , cancer in particular ."
16900348,tumors,MESH:D009369,Disease,escape by,escape by,producing cytokines,producing cytokines,Unknown,"Tumors escape from immune surveillance by producing immunosuppressive cytokines and proapototic factors , including TGF - beta and galectin - 1 ( Gal - 1 ) ."
34952578,diagnosis,MESH:D003933,Method,may,may,may suggested in patients without known predisposing disorder even in absence of other relevant radiographic findings,may suggested in patients without known predisposing disorder even in absence of other relevant radiographic findings,Unknown,"The diagnosis of ABPA may however be suggested in patients without known predisposing respiratory disorder , even in the absence of other relevant radiographic findings ."
32602051,japanese quails,93934,Species,are,be,animal model with strong system,animal model with strong system,Unknown,"Japanese quails are an animal model with a strong immune system , making them suitable for the thorough assessment of in vivo chronic lead toxicity ."
2617828,cows,9913,Species,were,be,treated with ivermectin in sequence of expected calving date,treated with ivermectin in sequence of expected calving date,Unknown,"During the stabling period , dry cows were either treated with ivermectin or with a placebo in alternate sequence of expected calving date ."
8719151,survey,MESH:D011795,Method,assessed,assess,screening attendance,screening attendance,Unknown,"Six months after intervention implementation , a follow up survey assessed subsequent screening attendance ."
30349756,patient,9606,Species,postoperatively returned to,postoperatively return to,full time diving,full time diving,Unknown,"Postoperatively , the patient returned to full - time competitive diving with resolution of his painful symptoms ."
30321648,hydrocarbons,Hydrocarbons,Excipient,are environmental pollutants,be environmental pollutant,released as products,released as products,Unknown,"Polycyclic aromatic hydrocarbons ( PAHs ) are common environmental pollutants , which are released as products of incomplete combustion processes ."
3125300,pulses,MESH:D011674,Method,were followed by,be follow by,increases in samples collected at 10 min intervals for 7 h on days 10 of luteal phase,increases in samples collected at 10 min intervals for 7 h on days 10 of luteal phase,Unknown,Pulses of LH in control ewes were followed by increases in concentrations of progesterone in samples collected at 10 - min intervals for 7 h on days 10 and 14 of the luteal phase .
12795188,diabetes mellitus,MESH:D003920,Disease,resulting in,result in,disappearance,disappearance,Unknown,"The patient was treated with antifungal drugs -- mainly amphotericin - B -- while the diabetes mellitus was well controlled , and his diet and nutritional state was improved , resulting in the disappearance of symptoms , improvement of the radiological findings , and the absence of any relapse of the disease of at least 3 years ."
23375915,nomograms,MESH:D049451,Method,part of,part of,decision making process setting,decision making process setting,Unknown,"Nomograms should , therefore , become an integral part of the clinical decision - making process in the prostate cancer setting for patients with a rising prostate - specific antigen level after radical prostatectomy ."
9231777,tamoxifen,CHEMBL83,Drug,attenuates,attenuate,actions on bone formation,actions on bone formation,Unknown,Tamoxifen attenuates glucocorticoid actions on bone formation in vitro .
2410674,fr,CHEMBL517427,Drug,is,be,more effective antagonist,more effective antagonist,Unknown,The results suggest the following : ( a ) both FR and nifedipine are potent antagonists of the voltage - dependent Ca2 + channels in CSV ; and ( b ) FR is a more effective antagonist of receptor - operated Ca2 + entry in the saphenous vein than nifedipine .
32476277,patients,9606,Species,is with,be with,moderate to severe active rheumatoid arthritis,moderate to severe active rheumatoid arthritis,Unknown,A comparative study of PF - 06438179 / GP1111 ( an infliximab biosimilar ) and reference infliximab in patients with moderate to severe active rheumatoid arthritis : A subgroup analysis .
8306852,cysts,MESH:D003560,Disease,hemisphere,hemisphere,calcified foci,calcified foci,Unknown,She had an eosinophilia ( 10 % ) and computed tomography of the skull demonstrated cysts and multiple calcified foci in the left cerebral hemisphere .
30660926,allergic rhinitis,MESH:D065631,Disease,is in,be in,mouse model,mouse model,Unknown,This study significantly aims to analyze the effect of CFX coated gold nanoparticles on the allergic rhinitis in mouse model .
33256255,kidney disease,MESH:D007674,Disease,is,be,disease characterized by overexpression,disease characterized by overexpression,Unknown,Autosomal dominant polycystic kidney disease ( ADPKD ) is a genetic disease characterized by an overexpression of epidermal growth factor receptor ( EGFR ) .
16419041,strain,MESH:D013180,Disease,inhibits,inhibit,osteoclastogenesis,osteoclastogenesis,Unknown,Mechanical strain inhibits osteoclastogenesis by regulating osteoblast functions : We have shown that strain inhibits receptor activator of NF - kappaB ligand ( RANKL ) expression and increases endothelial nitric oxide synthase ( eNOS ) and nitric oxide levels through ERK1 / 2 signaling in primary bone stromal cells .
19838356,cauda equina syndrome,MESH:D000077684,Disease,treat,treat,promptly,promptly,Unknown,This case is reported to raise awareness among intensivists to be cautious in establishing the diagnosis before prescribing the LMWH and be vigilant to diagnose cauda equina syndrome and treat promptly to avoid residual neurological problems .
30685794,periodontal disease,MESH:D010510,Disease,frequency of,frequency of,changes in epithelial cells,changes in epithelial cells,Unknown,CONCLUSION : Our observations suggest that periodontal disease increases the frequency of nuclear morphological changes in gingival epithelial cells and that the implementation of periodontal therapy was associated with a reduction of that number .
20658564,cumulative incidence,MESH:D015994,Method,was,be,2.3 % lower in arzoxifene group than in placebo group,2.3 % lower in arzoxifene group than in placebo group,Unknown,"After 3 years , the cumulative incidence of vertebral fractures in patients with osteoporosis was 2.3 % lower in the arzoxifene group than in the placebo group , a 41 % relative risk reduction [ 95 % confidence interval ( CI ) 0.45 - 0.77 , p < .001 ] ."
6631459,interaural delay curves,MESH:D006968,Disease,are,be,plotted,plotted,Unknown,"When the averaged interaural delay curves at different frequencies are plotted on a common time axis , for some cells the resulting superimposed delay curves show peaks or troughs that coincide at some CD ."
7701246,indomethacin,CHEMBL6,Drug,totally abolished,totally abolish,synthesis of antithrombotic eicosanoids,synthesis of antithrombotic eicosanoids,Unknown,Indomethacin totally abolished the synthesis of antithrombotic eicosanoids .
17622476,treatment outcomes,MESH:D016896,Method,were clinically assessed by,be clinically assess by,rating changes from start of treatment,rating changes from start of treatment,Unknown,Treatment outcomes were clinically assessed retrospectively by rating changes from start of treatment on seven items .
28918562,genome editing,MESH:D000072669,Method,has,have,has term challenge for biology research for plants,has term challenge for biology research for plants,Unknown,"Genome editing has been a long - term challenge for molecular biology research , particularly for plants possess complex genome ."
17667460,heart disease,MESH:D006331,Disease,comprises,comprise,pericarditis,pericarditis,Unknown,"Pericardial heart disease comprises only pericarditis and its complications , tamponade and constriction , and congenital lesions ."
31075479,fistulae,MESH:D005402,Disease,are preferred mode of,be prefer mode of,hemodialysis access,hemodialysis access,Unknown,"BACKGROUND : Although arteriovenous fistulae ( AVFs ) are the preferred mode of hemodialysis access because of their high patency rates , they are associated with an appreciable rate of nonmaturation ."
11093010,dilatation,MESH:D004106,Method,was,be,reversed by 3 h after l name injection,reversed by 3 h after l name injection,Unknown,"Subsequently , the transient ductal dilatation was completely reversed by 3 h after the L - NAME injection ."
1650293,asbestos,Asbestos,Excipient,significantly increased,significantly increase,activity associated with membrane fraction,activity associated with membrane fraction,Unknown,"In the histone phosphorylation assay , asbestos significantly increased activity of PKC associated with the membrane fraction of HTE cells ."
28966129,participants,9606,Species,were positive about,be positive about,acupuncture to its possible inclusion,acupuncture to its possible inclusion,Unknown,"RESULTS : Participants were generally positive about acupuncture and open to its possible inclusion in conventional care , on the proviso that it was safe and could be shown to be effective ."
29349285,prospective study,MESH:D011446,Method,examined,examine,effects of health stigma reduction intervention among construction workers,effects of health stigma reduction intervention among construction workers,Unknown,"This prospective study examined the effects of an electronic mental health stigma reduction intervention on self - stigma ( self - blame , shame , and help - seeking inhibition ) among male construction workers in Australia ."
27277740,doppler ultrasonography,MESH:D018608,Method,sensitivity of was,sensitivity of be,73 %,73 %,Unknown,"The Sensitivity of Doppler ultrasonography was 73 % ; specificity , 100 % ; and accuracy , 92 % ."
10903235,nosocomial infections,MESH:D003428,Disease,were particularly frequent in,be particularly frequent in,patients,patients,Unknown,Nosocomial infections were particularly frequent in patients with progressive pneumonia .
3888384,me,MESH:D008545,Disease,behave differently from,behave differently from,one with system of host,one with system of host,Unknown,"Thus , it appears that primary Me can behave differently from the metastatic one in their interactions with the immune system of autologous host ."
28138946,ixekizumab,CHEMBL1743034,Drug,was,be,in phase 3 superior in terms of proportion of patients,in phase 3 superior in terms of proportion of patients,Unknown,"In the phase 3 UNCOVER trials in this patient population , ixekizumab was superior to placebo or etanercept in terms of the proportion of patients achieving a > = 75 % reduction from baseline in the Psoriasis Area and Severity Index and in those achieving a static Physician Global Assessment score of 0 or 1 , after 12 weeks of induction treatment ."
8520099,ketoconazole,CHEMBL157101,Drug,prevent,prevent,acute distress syndrome,acute distress syndrome,Unknown,Ketoconazole to prevent acute respiratory distress syndrome in critically ill patients .
26509586,acute kidney injury,MESH:D058186,Disease,is problem during,be problem during,treatment of solid tumors,treatment of solid tumors,Unknown,Cisplatin - induced acute kidney injury is a serious problem in cancer patients during treatment of solid tumors .
12614773,visual acuity,MESH:D014792,Method,postoperative examination,postoperative examination,internal ophthalmoplegia,internal ophthalmoplegia,Unknown,RESULTS : Immediate postoperative examination revealed bilateral decreased visual acuity and internal ophthalmoplegia in the right eye .
33592604,meloxicam,CHEMBL599,Drug,could,could,could administered in two equal doses during challenge in patients with nonsteroidal anti-inflammatory drug hypersensitivity,could administered in two equal doses during challenge in patients with nonsteroidal anti-inflammatory drug hypersensitivity,Unknown,Meloxicam and / or Etoricoxib Could Be Administered Safely in Two Equal Doses during an Open Oral Challenge in Patients with Nonsteroidal Anti-Inflammatory Drug Hypersensitivity .
