document_id,subject_str,subject_id,subject_type,predicate_org,predicate,object_str,object_id,object_type,text
33941758,mortality,MESH:D003643,Disease,vulnerable population,vulnerable population,morbidity,MESH:D009017,Method,"Based on this report , we recommend that SCD patients presenting with VOC who have had exposure to SAR - COV - 2 be promptly tested for SAR - COV - 2 to guide treatment and reduce mortality and morbidity in this vulnerable population ."
10676913,patients,9606,Species,is with,be with,aplastic anemia,MESH:D000741,Disease,The production and release of hematopoietic growth factors from bone marrow stromas established in vitro from patients with aplastic anemia is normal or increased .
10730501,copper,CHEMBL55643,Chemical,also affected,also affect,weight,MESH:D014894,Method,Copper also affected adult weight .
22174786,therapy,MESH:D013812,Method,be effective,be effective,depression,MESH:D000275,Disease,"Discussion Cognitive therapy might be an effective treatment for depression measured on Hamilton Rating Scale for Depression and Beck Depression Inventory , but these outcomes may be overestimated due to risks of systematic errors ( bias ) and random errors ( play of chance ) ."
24999688,biopsies,MESH:D001706,LabMethod,demonstrated,demonstrate,langerhans cell histiocytosis,MESH:D006646,Disease,Biopsies of the gastrointestinal tract demonstrated diffuse Langerhans cell histiocytosis .
18561588,psoriasis,MESH:D011565,Disease,is,be,disease,MESH:D004194,Disease,Psoriasis is a chronic immune - inflammatory - mediated disease that can predispose patients to other inflammatory conditions .
25201342,cardiovascular complications,MESH:D002318,Disease,are causes of,be cause of,premature deaths,MESH:D061213,Method,BACKGROUND : Cardiovascular complications are the leading causes of premature deaths in hemodialysis patients .
31677021,tc,CHEMBL288376,Drug,is promising regimen for,be promising regimen for,cancer,MESH:D009369,Disease,CONCLUSIONS : Dose - dense TC is a promising regimen of NAC for advanced epithelial ovarian cancer .
18619861,codling moths,82600,Species,have experienced splitting into,have experience splitting into,strains,MESH:D013180,Disease,"The actual distribution pattern shows , however , that Central European codling moths have experienced a geographic splitting into many strains and locally adapted populations , which is not reflected by their mitochondrial haplotype distribution ."
24113196,patients,9606,Species,develop infections because,develop infection because,complement deficiencies,MESH:D000081208,Disease,"Patients with systemic lupus erythematosus often develop disseminated neisserial infections , because of inherited and acquired complement deficiencies ."
30064162,patient,9606,Species,was diagnosed with,be diagnose with,renal tuberculous granuloma,MESH:D007674,Disease,The patient was diagnosed with renal tuberculous granuloma that developed after BCGintravesical therapy as epithelioid cell granulomas were noted in the biopsy results .
10235501,scc,MESH:D002294,Disease,subsequent biopsies,subsequent biopsy,branchial cleft cyst,MESH:D001935,Disease,Subsequent excisional biopsies in these cases revealed metastatic SCC ( 6 cases ) and branchial cleft cyst ( 1 case ) .
34556055,people,9606,Species,is with,be with,h. pylori,210,Species,"However , only 1 - 3 % of people with H. pylori develop GC ."
33782820,patients,9606,Species,is with,be with,chronic kidney disease,MESH:D051436,Disease,A systematic review for the efficacy of coenzyme Q10 in patients with chronic kidney disease .
13129928,surfactant protein b,6439,Gene,is component of,be component of,surfactant,Surfactants,Excipient,"Surfactant protein B ( SP - B ) is a critical component of pulmonary surfactant , and a deficiency of active SP - B results in fatal respiratory failure ."
30602366,liver damage,MESH:D056486,Disease,pretreatment with,pretreatment with,sodium nitrite,CHEMBL93268,Drug,"Here , we investigated whether pretreatment with sodium nitrite can attenuate liver damage in hepatic ischemia - reperfusion injury and identified the possible mechanism of nitrite reduction using 2 - ( 4 - carboxyphenyl ) - 4,5dihydro -4,4,5,5-tetramethyl-1H-imidazolyl-1-oxy-3oxide ( C - PTIO ) , a nitric oxide scavenger , and allopurinol , a xanthine oxidoreductase inhibitor ."
9562757,vaccine,MESH:D014612,Vaccine,is for,be for,yellow fever,MESH:D015004,Disease,For yellow fever there is an efficacious vaccine .
11713439,growth hormone,Growth hormone,Chemical,status of,status of,children,9606,Species,OBJECTIVES : We conducted a 1 - year randomized controlled trial to test the hypothesis that growth hormone ( GH ) improves the clinical status of children with cystic fibrosis .
31331128,uti,MESH:D014552,Disease,being,be,bacterial infection,MESH:D001424,Disease,"Objective : Urinary tract infection ( UTI ) being the most common bacterial infection with considerable morbidity and mortality especially in hospitalized geriatric patients , this study was designed to assess clinical profile , predisposing factors , uropathogen profile causing UTI and to identify associated factors responsible for mortality ."
31301390,rituximab,CHEMBL1201576,Drug,is effective treatment for,be effective treatment for,arthritis,MESH:D001168,Disease,"Rituximab , an anti-CD20 monoclonal antibody , is an effective treatment for rheumatoid arthritis ."
33812029,injections,MESH:D007267,Method,were significantly associated with,be significantly associate with,surgical site infection,MESH:D013530,Disease,"Multivariate logistic regression identified male gender ( OR = 1.39 ; 95 % CI , 1.14 - 1.71 ; p = .001 ) , diabetes ( OR = 1.48 ; 95 % CI , 1.19 - 1.85 ; p < .001 ) , COPD ( OR = 1.57 ; 95 % CI , 1.27 - 1.94 ; p < .001 ) , obesity ( OR = 1.32 ; 95 % CI , 1.07 - 1.63 ; p = .010 ) , tobacco use ( OR = 1.61 ; 95 % CI , 1.30 - 1.98 ; p < .001 ) and preoperative injections within 1 month of surgery ( OR = 1.78 ; 95 % CI , 1.21 - 2.54 ; p = .002 ) as significant predictors , while injections administered more than 1 month before surgery were not significantly associated with postoperative surgical site infection after arthroscopic meniscectomy ."
10928520,patients,9606,Species,treated for,treat for,deep venous thrombi,MESH:D020246,Disease,"The 11 patients treated for deep venous thrombi received an average of 32.6 U + / - 7.4 of reteplase , ranging from 6 to 75 U over a mean length of time of 31.1 hours + / - 7.3 ( range , 4 - 84 hours ) ."
8229918,elisa,MESH:D004797,LabMethod,provided,provide,measure,MESH:D014894,Method,This ELISA provided a highly sensitive measure of LH ( 125 pg ml - 1 ) from a 10 microliters plasma sample within 3 h. Plasma concentrations of LH measured by ELISA and RIA were significantly correlated ( r = 0.911 ) .
28933769,hyperglycemia,MESH:D006943,Disease,aggravated,aggravate,inflammation,MESH:D007249,Disease,Persistent hyperglycemia within a diabetic state is implicated in the generation of oxidative stress and aggravated inflammation that is responsible for accelerated modification of pancreatic beta cell structure .
8636551,thrombolytic therapy,MESH:D015912,Method,reduces,reduce,mortality,MESH:D009026,Method,"BACKGROUND : In acute myocardial infarction , thrombolytic therapy reduces mortality by restoring the patency of the infarct - related vessel ."
29293432,af,MESH:D001281,Disease,increases significantly,increase significantly,morbidity,MESH:D009017,Method,"Moreover , AF increases significantly the total cardiovascular ( CV ) morbidity and mortality ."
31244831,hematopoietic stem cell transplantation,MESH:D018380,Method,is curative treatment for,be curative treatment for,malignancies,MESH:D009369,Disease,Allogeneic hematopoietic stem cell transplantation ( Allo - HSCT ) is the only curative treatment for multiple hematologic malignancies and non-malignant hematological diseases .
20610249,bmi,MESH:D015992,Method,however was associated with,however be associate with,operative time,MESH:D061646,Method,"However , higher BMI was associated with longer operative time , indicating a more technically demanding procedure and longer hospital stay ."
23112240,epilepsy,MESH:D004827,Disease,is uncommon manifestation of,be uncommon manifestation of,neuroblastoma,MESH:D009447,Disease,Epilepsy is a very uncommon first manifestation of a neuroblastoma .
7859485,familial combined hyperlipidemia,MESH:D006950,Disease,is in,be in,children,9606,Species,"Familial combined hyperlipidemia in children : clinical expression , metabolic defects , and management ."
16338259,renal artery stenosis,MESH:D012078,Disease,is relatively common finding among,be relatively common finding among,patients,9606,Species,CONCLUSIONS : Renal artery stenosis is a relatively common finding among patients referred for coronary angiography .
34658706,acne,MESH:D000152,Disease,commonly encountered complications of is,commonly encounter complication of be,scarring,MESH:D002921,Disease,One of the most commonly encountered complications of acne is permanent atrophic scarring .
17932346,vdr,7421,Gene,is in,be in,prostate cancer,MESH:D011471,Disease,"Comprehensive association analysis of the vitamin D pathway genes , VDR , CYP27B1 , and CYP24A1 , in prostate cancer ."
27608665,hgf,3082,Gene,is processed by,be process by,proteases,CHEMBL1201482,Chemical,HGF is secreted as a single - chain ( sc ) precursor and is processed by extracellular proteases to generate disulfide - bonded two - chain ( tc ) HGF .
16769148,atherosclerotic cardiovascular disease,MESH:D050197,Disease,is leading cause worldwide of,be lead cause worldwide of,death,MESH:D003643,Disease,Atherosclerotic cardiovascular disease is a leading cause of death worldwide .
26666645,diarrhea,MESH:D003967,Disease,fu,fu,intestinal damage,MESH:D007410,Disease,"IRI and 5 - FU in combination induced significant diarrhea , body weight loss , intestinal damage , inflammatory cell infiltration , and increased levels of cytokines when compared with other groups ( P < 0.05 ) ."
29619507,neutropenia,MESH:D009503,Disease,common grades,common grade,anemia,MESH:D000740,Disease,"The most common grades 3 and 4 toxicities included neutropenia ( 32.7 % ) , leucopenia ( 17.8 % ) , fatigue ( 5.61 % ) , and anemia ( 4.67 % ) ."
33128721,biopsy,MESH:D001706,LabMethod,diagnosed dn in,diagnose dn in,cox model,MESH:D016016,Method,"In an adjusted Cox model , biopsy diagnosed DN independently predicted RRT ( OR 4.43 ; 95 % CI 1.54 - 12.7 , p = 0.006 ) ."
28569356,ipth,CHEMBL2108078,Chemical,3rd postoperative months,3rd postoperative month,alp,Alkaline phosphatase,Chemical,"At the 3rd , 6th , and 12th postoperative months , 21 ( 17.6 % ) , 17 ( 17.3 % ) , and 1 ( 0.8 % ) patients , respectively , had increased iPTH and ALP and decreased vitD levels ."
25281785,chronic cerebral hypoperfusion,MESH:D020208,Disease,was modeled by,be model by,carotid artery occlusion,MESH:D001157,Disease,Chronic cerebral hypoperfusion was modeled by permanent bilateral common carotid artery occlusion ( BCCAO ) .
24702845,gene therapy,MESH:D015316,Method,reality for,reality for,diseases,MESH:D004194,Disease,Gene therapy is quickly becoming a reality applicable in the clinic for inherited retinal diseases .
3885197,malignant lymphomas,MESH:D008223,Disease,predominate followed,predominate follow,tumors,MESH:D009369,Disease,"The proportion of malignancies in children differs from that in adults : Leukemias and malignant lymphomas predominate with a total of 50 % , followed by tumors of the nervous system , of the kidneys , and of connective and supportive tissue ."
34568119,patients,9606,Species,is with,be with,ckd,MESH:D051436,Disease,"Considering that Diclofenac has a shorter half - life and high efficacy , it may be well tolerated in patients with CKD ."
30358861,juvenile idiopathic arthritis,MESH:D001171,Disease,is in,be in,cohort study,MESH:D015331,Method,Use and effectiveness of rituximab in children and young people with juvenile idiopathic arthritis in a cohort study in the United Kingdom .
18702885,rhinitis,MESH:D012220,Disease,is chronic condition in,be chronic condition in,children,9606,Species,Allergic rhinitis ( AR ) is a common chronic condition in children and may impact a child 's quality of life .
18427603,patients,9606,Species,is with,be with,polymyalgia rheumatica,MESH:D011111,Disease,CONCLUSIONS : Partial activation of vascular dendritic cells is typically seen in patients with polymyalgia rheumatica in whom no inflammatory infiltrates are seen on histomorphologic examination .
31254440,radiotherapy,MESH:D011878,Method,is effective,be effective,lymphoma,MESH:D008223,Disease,Radiotherapy is an effective treatment for localized sinonasal lymphoma with a long time to progression .
20230321,uterine rupture,MESH:D014597,Disease,occurred due,occur due,oxytocin,CHEMBL395429,Drug,"In 12 cases ( 27 % ) , uterine rupture occurred due to oxytocin ; PGE2 and oxytocin were used in 3 of these 12 cases ."
2756696,patients,9606,Species,is with,be with,chronic asthmatic bronchitis,MESH:D001991,Disease,The author investigated the efficacy of using enterosorption in the treatment of patients with chronic asthmatic bronchitis .
31279588,patients,9606,Species,emphasised quality at,emphasise quality at,end of life,MESH:D003643,Disease,"Overall , patients and health professionals emphasised prioritising quality over quantity at the end of life , with only a minority describing improved quality of life at the end of life which added value ."
17688669,patients,9606,Species,is with,be with,gastric carcinoma,MESH:D013274,Disease,CONCLUSIONS : Preoperative serum granulysin levels reflect the status of cell - mediated immunity in patients with gastric carcinoma .
9451486,hallucinations,MESH:D006212,Disease,is in,be in,blood pressure,MESH:D001794,Method,The most important adverse effects are hallucinations and excessive increases in blood pressure and heart rate .
24819273,ipd,MESH:D011008,Disease,have,have,prevalence,MESH:D015995,Method,"Although IPD tend to have a higher prevalence under 2 years of age and in children with primary / secondary immunodeficiencies , and various predisposing factors , older age groups with no underlying diseases also experience IPD ."
1265608,bile salts,CHEMBL2108692,Drug,play role than,play role than,fatty acids,Fatty acids,Excipient,"This suggests that , after bypass procedures of the small intestine , bile salts play a more significant role in the pathogenesis of diarrhea than do free fatty acids ."
17485457,mice,10090,Species,succumbed to,succumb to,infection,MESH:D007239,Disease,Mice succumbed to infection within a month if left untreated .
18662734,respiratory syncytial virus infection,MESH:D018357,Disease,is in,be in,humans,9606,Species,Cytotoxic T lymphocytes are critical for the control of respiratory syncytial virus infection in humans and mice .
28007723,sildenafil,CHEMBL192,Drug,is with,be with,heparin,CHEMBL1909300,Chemical,"The method was applied to the investigation of sildenafil alone , sildenafil with heparin , sildenafil with dopamine , and sildenafil with heparin and with dopamine , all in 5 % dextrose injection at room temperature and under refrigeration for 30 days ."
11487448,metabolic syndrome,MESH:D008659,Disease,numbers of,number of,patients,9606,Species,"With the advancing age of the US population and the high prevalence of diabetes , the metabolic syndrome , and CHD , increasing numbers of patients will require a more balanced metabolic attack attainable only through combination lipid - altering regimens ."
24385757,pel,MESH:D054685,Disease,is rare,be rare,lymphoma,MESH:D008223,Disease,"UNLABELLED : Primary effusion lymphoma ( PEL ) is a rare type of non-Hodgkin lymphoma that presents with serosal effusion in body cavities , without obvious tumor masses ."
23449349,mortality,MESH:D009026,Method,was lower without,be lower without,aids,MESH:D000163,Disease,"Relative mortality was lower in patients with higher CD4 cell count and lower HIV - 1 RNA 6 months after starting ART , without prior AIDS , who were older , and who started ART after 2000 ."
20500867,second look surgery,MESH:D024162,Method,standard in,standard in,patients,9606,Species,Prospective randomized trial evaluating mandatory second look surgery with HIPEC and CRS vs. standard of care in patients at high risk of developing colorectal peritoneal metastases .
29109264,morbidity,MESH:D009017,Method,injury,injury,mortality,MESH:D009026,Method,Acute kidney injury ( AKI ) causes severe morbidity and mortality for which new therapeutic strategies are needed .
27000883,vagotomy,MESH:D014628,Method,remains,remain,procedure,MESH:D008722,Method,"CONCLUSIONS : Though long - term follow - up is needed to draw a definite conclusion , totally hand - sewn gastrojejunostomy and vagotomy remains a practicable revisional procedure to relieve refractory marginal ulcers ."
11453560,spasticity,MESH:D009128,Disease,often result in,often result in,dysphagia,MESH:D003680,Disease,Hypertonicity and spasticity of the cricopharyngeal muscle ( CPM ) often result in dysphagia characterized by difficulty passing a bolus through the upper esophageal sphincter .
31255694,chaetocin,CHEMBL1089316,Drug,potent effect against,potent effect against,gout,MESH:D006073,Disease,These findings suggested that chaetocin has a potent anti-inflammatory effect against gout .
20216081,patients,9606,Species,had localized,have localize,disease,MESH:D004194,Disease,"Seven patients had localized disease , 8 had metastatic disease , and 6 patients were inevaluable ."
26995324,rapamycin,74370,Gene,prevented weight gain in,prevent weight gain in,mice,10090,Species,"Consistent with this conclusion , rapamycin prevented pathological weight gain in epileptic mice , suggesting that rapamycin might act on central circuits or even peripheral tissues controlling weight gain in epilepsy ."
570449,ouabain,CHEMBL1889436,Drug,induced behavior in,induce behavior in,rats,10116,Species,Ouabain induced stereotyped behavior in rats .
15817613,anemia,MESH:D000740,Disease,toxic manifestations,toxic manifestation,toxic hepatitis,MESH:D056486,Disease,"In TNT exposed humans , the notable toxic manifestations have included aplastic anemia , toxic hepatitis , cataract , hepatomegaly and liver cancer ."
1442492,procedures,MESH:D008722,Method,removed,remove,lidocaine,CHEMBL79,Drug,We conclude that the new procedures for lidocaine administration effectively removed lidocaine as a factor in inducibility .
